movement_id,train_no,from_station_sequence,corridor_id,from_station_code,to_station_code,arrival_time,next_arrival_time,movement_date,movement_type,conflict_buffer_min
MW006349,16320,16,C00097,KAVI,NOAP,16:17,16:52,2025-06-09,Train Movement,11
MW006350,16320,17,C00098,NOAP,DAWN,16:52,17:05,2025-06-13,Train Movement,11
MW006351,16320,19,C00075,MYS,ASK,17:33,19:47,2025-06-22,Train Movement,6
MW006352,16325,1,C00001,NDLS,CNB,04:25,10:52,2025-06-02,Train Movement,12
MW006353,16325,2,C00011,CNB,ALJN,10:52,15:32,2025-06-06,Train Movement,10
MW006354,16325,4,C00026,NJP,GHY,16:35,22:40,2025-06-20,Train Movement,8
MW006355,16325,5,C00025,GHY,DBRG,22:40,04:43,2025-06-08,Train Movement,10
MW006356,16325,7,C00071,GNT,TEL,05:37,06:06,2025-06-14,Train Movement,13
MW006357,16325,9,C00081,WR,NGP,07:23,08:34,2025-06-21,Train Movement,12
MW006358,16325,10,C00057,NGP,G,08:34,10:32,2025-06-12,Train Movement,14
MW006359,16325,12,C00028,LMG,BPB,11:02,13:16,2025-06-01,Train Movement,11
MW006360,16325,14,C00053,SHM,KGP,14:14,16:09,2025-06-28,Train Movement,11
MW006361,16325,15,C00049,KGP,HWH,16:09,17:56,2025-06-09,Train Movement,8
MW006362,16327,1,C00071,TEL,GNT,08:52,09:11,2025-06-07,Train Movement,13
MW006363,16327,3,C00040,SEE,BJU,09:26,11:07,2025-06-21,Train Movement,8
MW006364,16327,5,C00016,AWR,RE,11:24,12:36,2025-06-30,Train Movement,11
MW006365,16327,7,C00064,TPJ,VM,12:55,15:38,2025-06-13,Train Movement,7
MW006366,16327,9,C00028,BPB,LMG,16:18,18:27,2025-06-02,Train Movement,15
MW006367,16327,11,C00094,BVC,MHV,19:14,22:13,2025-06-12,Train Movement,6
MW006368,16327,13,C00060,KHS,CPH,22:54,23:38,2025-06-03,Train Movement,14
MW006369,16327,15,C00010,MZP,PRYJ,00:27,01:56,2025-06-28,Train Movement,5
MW006370,16327,16,C00007,PRYJ,CNB,01:56,04:50,2025-06-29,Train Movement,15
MW006371,16327,17,C00011,CNB,ALJN,04:50,09:28,2025-06-10,Train Movement,9
MW006372,16327,19,C00070,NED,PAU,09:56,10:29,2025-06-25,Train Movement,11
MW006373,16327,21,C00079,CSMT,KYN,11:21,12:16,2025-06-11,Train Movement,7
MW006374,16336,1,C00092,ADI,BRC,09:25,10:54,2025-06-26,Train Movement,5
MW006375,16336,3,C00086,JBP,ET,12:05,15:47,2025-06-22,Train Movement,15
MW006376,16336,4,C00084,ET,BSL,15:47,20:23,2025-06-11,Train Movement,7
MW006377,16336,5,C00082,BSL,AK,20:23,22:28,2025-06-14,Train Movement,12
MW006378,16336,7,C00063,MDU,TEN,23:13,01:37,2025-06-21,Train Movement,13
MW006379,16336,9,C00094,MHV,BVC,01:55,04:44,2025-06-15,Train Movement,11
MW006380,16336,11,C00072,BIDR,SC,05:58,07:40,2025-06-02,Train Movement,14
MW006381,16336,12,C00067,SC,KZJ,07:40,09:45,2025-06-29,Train Movement,7
MW006382,16336,14,C00096,JP,AII,10:14,12:20,2025-06-16,Train Movement,11
MW006383,16340,1,C00099,JOKA,ESPL,14:49,15:02,2025-06-21,Train Movement,11
MW006384,16340,3,C00022,IZN,KSJ,15:59,19:05,2025-06-17,Train Movement,10
MW006385,16340,5,C00093,RJT,JAM,19:33,20:48,2025-06-16,Train Movement,6
MW006386,16340,7,C00096,AII,JP,21:54,23:55,2025-06-06,Train Movement,12
MW006387,16340,9,C00004,SLN,LKO,00:36,02:40,2025-06-16,Train Movement,8
MW006388,16340,11,C00016,AWR,RE,04:17,05:31,2025-06-08,Train Movement,9
MW006389,16340,13,C00052,ROU,BSP,05:57,09:10,2025-06-04,Train Movement,15
MW006390,16340,14,C00055,BSP,R,09:10,10:52,2025-06-19,Train Movement,10
MW006391,16340,15,C00056,R,DURG,10:52,11:29,2025-06-09,Train Movement,15
MW006392,16351,1,C00070,NED,PAU,00:19,00:48,2025-06-02,Train Movement,12
MW006393,16351,3,C00099,ESPL,JOKA,01:20,01:40,2025-06-27,Train Movement,7
MW006394,16351,5,C00061,MAS,AJJ,02:50,03:59,2025-06-30,Train Movement,10
MW006395,16351,7,C00058,RIG,JSG,04:22,05:28,2025-06-22,Train Movement,11
MW006396,16351,9,C00064,VM,TPJ,06:15,08:58,2025-06-09,Train Movement,5
MW006397,16351,11,C00065,TVC,QLN,09:26,10:24,2025-06-15,Train Movement,15
MW006398,16351,13,C00083,SUR,KWV,11:12,12:55,2025-06-10,Train Movement,7
MW006399,16351,15,C00095,RTM,UJN,13:19,14:47,2025-06-11,Train Movement,11
MW006400,16351,16,C00087,UJN,BPL,14:47,17:33,2025-06-09,Train Movement,12
MW006401,16351,17,C00089,BPL,ET,17:33,18:56,2025-06-11,Train Movement,11
MW006402,16351,18,C00084,ET,BSL,18:56,23:33,2025-06-24,Train Movement,11
MW006403,16351,19,C00082,BSL,AK,23:33,01:39,2025-06-03,Train Movement,12
MW006404,16351,21,C00079,KYN,CSMT,02:21,03:11,2025-06-16,Train Movement,7
MW006405,16359,1,C00015,BKN,SOG,11:41,14:21,2025-06-25,Train Movement,14
MW006406,16359,3,C00014,MTD,JU,15:05,16:40,2025-06-06,Train Movement,15
MW006407,16359,5,C00017,RPZ,UDZ,17:36,17:46,2025-06-19,Train Movement,8
MW006408,16359,7,C00087,UJN,BPL,18:37,21:23,2025-06-16,Train Movement,12
MW006409,16359,8,C00089,BPL,ET,21:23,22:53,2025-06-09,Train Movement,12
MW006410,16359,9,C00084,ET,BSL,22:53,03:32,2025-06-17,Train Movement,15
MW006411,16359,10,C00082,BSL,AK,03:32,05:42,2025-06-01,Train Movement,7
MW006412,16359,12,C00068,BZA,RJY,06:23,08:42,2025-06-12,Train Movement,9
MW006413,16359,14,C00041,SPJ,DBG,09:14,09:52,2025-06-14,Train Movement,11
MW006414,16359,16,C00053,SHM,KGP,10:31,12:34,2025-06-15,Train Movement,7
MW006415,16359,17,C00049,KGP,HWH,12:34,14:24,2025-06-10,Train Movement,14
MW006416,16359,18,C00031,HWH,BWN,14:24,15:55,2025-06-25,Train Movement,10
MW006417,16368,1,C00050,CKP,TATA,18:49,19:46,2025-06-04,Train Movement,5
MW006418,16368,3,C00066,SA,ED,20:43,21:39,2025-06-04,Train Movement,6
MW006419,16368,5,C00045,TIG,SBP,22:31,01:16,2025-06-17,Train Movement,7
MW006420,16368,7,C00037,DNR,MKA,02:09,03:37,2025-06-22,Train Movement,12
MW006421,16368,9,C00069,GTL,TPTY,04:52,09:27,2025-06-22,Train Movement,11
MW006422,16368,11,C00079,CSMT,KYN,10:41,11:31,2025-06-16,Train Movement,14
MW006423,16368,13,C00073,SBC,MYS,12:34,14:42,2025-06-18,Train Movement,11
MW006424,16368,14,C00075,MYS,ASK,14:42,17:01,2025-06-20,Train Movement,14
MW006425,16368,16,C00093,JAM,RJT,17:26,18:46,2025-06-26,Train Movement,9
MW006426,16373,1,C00008,AGC,ETW,06:43,08:46,2025-06-18,Train Movement,10
MW006427,16373,3,C00017,UDZ,RPZ,09:59,10:13,2025-06-30,Train Movement,8
MW006428,16373,5,C00062,PGT,CBE,11:02,12:00,2025-06-19,Train Movement,8
MW006429,16373,7,C00028,BPB,LMG,12:24,14:33,2025-06-24,Train Movement,9
MW006430,16373,9,C00023,CPJ,GKP,15:08,15:47,2025-06-13,Train Movement,12
MW006431,16373,10,C00019,GKP,GD,15:47,18:08,2025-06-16,Train Movement,10
MW006432,16373,12,C00099,ESPL,JOKA,18:53,19:12,2025-06-26,Train Movement,11
MW006433,16374,1,C00089,ET,BPL,19:18,20:41,2025-06-07,Train Movement,12
MW006434,16374,2,C00087,BPL,UJN,20:41,23:24,2025-06-16,Train Movement,9
MW006435,16374,3,C00095,UJN,RTM,23:24,00:55,2025-06-13,Train Movement,12
MW006436,16374,5,C00033,JSME,ASN,01:53,03:41,2025-06-28,Train Movement,13
MW006437,16374,6,C00036,ASN,DHN,03:41,04:37,2025-06-28,Train Movement,12
MW006438,16374,7,C00039,DHN,KTH,04:37,05:07,2025-06-10,Train Movement,5
MW006439,16374,9,C00049,HWH,KGP,05:53,07:42,2025-06-05,Train Movement,14
MW006440,16374,10,C00053,KGP,SHM,07:42,09:41,2025-06-10,Train Movement,6
MW006441,16374,12,C00075,ASK,MYS,10:13,12:23,2025-06-04,Train Movement,12
MW006442,16374,13,C00073,MYS,SBC,12:23,14:28,2025-06-25,Train Movement,7
MW006443,16374,14,C00077,SBC,TK,14:28,15:35,2025-06-30,Train Movement,12
MW006444,16374,16,C00100,HWHB,SDSD,16:27,16:41,2025-06-20,Train Movement,6
MW006445,16381,1,C00015,BKN,SOG,18:06,20:48,2025-06-17,Train Movement,8
MW006446,16381,3,C00088,KTT,SWM,21:36,23:15,2025-06-09,Train Movement,14
MW006447,16381,5,C00059,MIB,NIR,23:41,03:24,2025-06-24,Train Movement,6
MW006448,16381,7,C00091,BVI,ST,04:07,07:32,2025-06-16,Train Movement,7
MW006449,16381,9,C00054,BKSC,ADRA,09:07,09:45,2025-06-08,Train Movement,9
MW006450,16381,11,C00063,MDU,TEN,10:51,13:13,2025-06-23,Train Movement,9
MW006451,16381,13,C00019,GD,GKP,14:13,16:29,2025-06-14,Train Movement,6
MW006452,16381,14,C00023,GKP,CPJ,16:29,17:08,2025-06-09,Train Movement,14
MW006453,16381,16,C00080,PUNE,DD,18:09,19:21,2025-06-29,Train Movement,6
MW006454,16381,18,C00070,PAU,NED,19:50,20:19,2025-06-11,Train Movement,8
MW006455,16381,20,C00090,KTE,JBP,21:11,22:31,2025-06-14,Train Movement,6
MW006456,16381,21,C00086,JBP,ET,22:31,02:10,2025-06-06,Train Movement,15
MW006457,16381,22,C00089,ET,BPL,02:10,03:38,2025-06-24,Train Movement,13
MW006458,16381,23,C00087,BPL,UJN,03:38,06:24,2025-06-21,Train Movement,15
MW006459,16381,24,C00095,UJN,RTM,06:24,07:55,2025-06-08,Train Movement,14
MW006460,16381,26,C00012,BNDA,MKP,08:36,10:31,2025-06-30,Train Movement,5
MW006461,16381,28,C00062,CBE,PGT,11:43,12:36,2025-06-01,Train Movement,15
MW006462,16384,1,C00072,BIDR,SC,15:25,17:03,2025-06-03,Train Movement,12
MW006463,16384,2,C00067,SC,KZJ,17:03,19:09,2025-06-20,Train Movement,7
MW006464,16384,4,C00044,WAT,VZM,20:07,21:09,2025-06-13,Train Movement,10
MW006465,16384,5,C00048,VZM,RGDA,21:09,23:05,2025-06-11,Train Movement,8
MW006466,16384,7,C00059,NIR,MIB,23:52,03:33,2025-06-16,Train Movement,10
MW006467,16384,9,C00060,CPH,KHS,04:06,04:53,2025-06-27,Train Movement,6
MW006468,16386,1,C00057,G,NGP,10:31,12:24,2025-06-08,Train Movement,9
MW006469,16386,2,C00081,NGP,WR,12:24,13:40,2025-06-16,Train Movement,15
MW006470,16386,4,C00023,GKP,CPJ,14:13,14:56,2025-06-25,Train Movement,7
MW006471,16386,6,C00031,HWH,BWN,15:39,17:09,2025-06-05,Train Movement,12
MW006472,16386,8,C00025,DBRG,GHY,18:07,00:07,2025-06-19,Train Movement,7
MW006473,16386,9,C00026,GHY,NJP,00:07,06:14,2025-06-23,Train Movement,13
MW006474,16386,10,C00029,NJP,KIR,06:14,07:51,2025-06-30,Train Movement,8
MW006475,16391,1,C00062,PGT,CBE,18:37,19:28,2025-06-19,Train Movement,8
MW006476,16391,3,C00053,SHM,KGP,20:27,22:30,2025-06-24,Train Movement,12
MW006477,16391,4,C00049,KGP,HWH,22:30,00:19,2025-06-09,Train Movement,14
MW006478,16391,5,C00031,HWH,BWN,00:19,01:45,2025-06-21,Train Movement,12
MW006479,16391,7,C00019,GD,GKP,02:14,04:30,2025-06-04,Train Movement,10
MW006480,16391,8,C00023,GKP,CPJ,04:30,05:11,2025-06-20,Train Movement,13
MW006481,16391,10,C00050,TATA,CKP,06:22,07:20,2025-06-06,Train Movement,15
MW006482,16391,12,C00030,RPAN,RNY,07:56,09:54,2025-06-10,Train Movement,6
MW006483,16391,14,C00040,BJU,SEE,10:13,11:49,2025-06-08,Train Movement,6
MW006484,16391,16,C00037,DNR,MKA,12:45,14:09,2025-06-02,Train Movement,13
MW006485,16391,18,C00021,BUI,BSB,14:46,16:50,2025-06-22,Train Movement,13
MW006486,16405,1,C00030,RNY,RPAN,03:44,05:35,2025-06-20,Train Movement,8
MW006487,16405,3,C00023,CPJ,GKP,05:55,06:33,2025-06-26,Train Movement,11
MW006488,16405,4,C00019,GKP,GD,06:33,08:52,2025-06-14,Train Movement,12
MW006489,16405,6,C00021,BUI,BSB,10:07,12:13,2025-06-20,Train Movement,13
MW006490,16405,8,C00029,KIR,NJP,12:48,14:30,2025-06-06,Train Movement,11
MW006491,16405,9,C00026,NJP,GHY,14:30,20:35,2025-06-15,Train Movement,11
MW006492,16405,10,C00025,GHY,DBRG,20:35,02:40,2025-06-11,Train Movement,11
MW006493,16405,12,C00006,GZB,DLI,03:13,03:37,2025-06-05,Train Movement,15
MW006494,16405,14,C00075,MYS,ASK,03:56,06:16,2025-06-14,Train Movement,7
MW006495,16405,16,C00016,RE,AWR,06:54,08:06,2025-06-10,Train Movement,15
MW006496,16424,1,C00021,BSB,BUI,21:35,23:34,2025-06-24,Train Movement,5
MW006497,16424,3,C00041,DBG,SPJ,00:32,01:13,2025-06-07,Train Movement,11
MW006498,16424,5,C00082,BSL,AK,01:43,03:49,2025-06-27,Train Movement,8
MW006499,16424,7,C00031,BWN,HWH,04:34,06:05,2025-06-28,Train Movement,10
MW006500,16424,8,C00049,HWH,KGP,06:05,07:54,2025-06-30,Train Movement,12
MW006501,16424,9,C00053,KGP,SHM,07:54,09:53,2025-06-17,Train Movement,9
MW006502,16424,11,C00066,SA,ED,10:34,11:33,2025-06-27,Train Movement,5
MW006503,16424,13,C00009,GWL,JHS,12:29,14:01,2025-06-23,Train Movement,9
MW006504,16424,15,C00074,UBL,DWR,14:30,14:55,2025-06-21,Train Movement,5
MW006505,16424,17,C00096,AII,JP,15:46,17:49,2025-06-20,Train Movement,9
MW006506,16424,19,C00029,KIR,NJP,18:17,19:55,2025-06-30,Train Movement,5
MW006507,16424,20,C00026,NJP,GHY,19:55,01:56,2025-06-09,Train Movement,9
MW006508,16424,21,C00025,GHY,DBRG,01:56,08:03,2025-06-27,Train Movement,13
MW006509,16424,23,C00032,KBGB,SDAH,08:54,09:19,2025-06-16,Train Movement,5
MW006510,16424,25,C00058,JSG,RIG,10:19,11:24,2025-06-10,Train Movement,14
MW006511,16430,1,C00006,DLI,GZB,22:19,22:36,2025-06-30,Train Movement,9
MW006512,16430,3,C00050,TATA,CKP,23:00,00:01,2025-06-28,Train Movement,15
MW006513,16430,5,C00089,ET,BPL,00:37,02:02,2025-06-10,Train Movement,11
MW006514,16430,6,C00087,BPL,UJN,02:02,04:53,2025-06-04,Train Movement,6
MW006515,16430,7,C00095,UJN,RTM,04:53,06:22,2025-06-15,Train Movement,6
MW006516,16430,9,C00010,MZP,PRYJ,07:22,08:44,2025-06-29,Train Movement,8
MW006517,16430,10,C00007,PRYJ,CNB,08:44,11:39,2025-06-24,Train Movement,14
MW006518,16430,11,C00011,CNB,ALJN,11:39,16:14,2025-06-08,Train Movement,8
MW006519,16430,13,C00064,TPJ,VM,16:47,19:31,2025-06-23,Train Movement,10
MW006520,16430,15,C00008,AGC,ETW,20:44,22:51,2025-06-05,Train Movement,11
MW006521,16430,17,C00057,NGP,G,23:24,01:24,2025-06-21,Train Movement,15
MW006522,16430,19,C00021,BUI,BSB,02:10,04:15,2025-06-05,Train Movement,12
MW006523,16444,1,C00018,FA,ABR,07:11,08:36,2025-06-14,Train Movement,11
MW006524,16444,3,C00002,LDH,UMB,09:43,11:32,2025-06-09,Train Movement,6
MW006525,16444,5,C00040,SEE,BJU,12:07,13:47,2025-06-22,Train Movement,13
MW006526,16444,7,C00041,DBG,SPJ,14:51,15:32,2025-06-16,Train Movement,7
MW006527,16444,9,C00075,ASK,MYS,16:38,18:58,2025-06-13,Train Movement,6
MW006528,16444,10,C00073,MYS,SBC,18:58,21:05,2025-06-27,Train Movement,6
MW006529,16444,11,C00077,SBC,TK,21:05,22:12,2025-06-03,Train Movement,10
MW006530,16444,13,C00054,ADRA,BKSC,22:49,23:27,2025-06-10,Train Movement,14
MW006531,16444,15,C00063,MDU,TEN,00:08,02:32,2025-06-12,Train Movement,10
MW006532,16444,17,C00032,KBGB,SDAH,03:19,03:48,2025-06-21,Train Movement,11
MW006533,16444,19,C00068,BZA,RJY,04:19,06:34,2025-06-02,Train Movement,6
MW006534,16444,21,C00024,MLN,LMP,07:31,09:05,2025-06-08,Train Movement,9
MW006535,16460,1,C00075,MYS,ASK,07:46,09:54,2025-06-03,Train Movement,13
MW006536,16460,3,C00074,DWR,UBL,10:11,10:31,2025-06-04,Train Movement,12
MW006537,16460,4,C00076,UBL,BGM,10:31,12:38,2025-06-05,Train Movement,6
MW006538,16460,6,C00005,FZR,ASR,13:07,14:58,2025-06-01,Train Movement,9
MW006539,16460,8,C00099,JOKA,ESPL,15:31,15:52,2025-06-23,Train Movement,13
MW006540,16460,10,C00039,KTH,DHN,16:18,16:52,2025-06-17,Train Movement,6
MW006541,16460,11,C00036,DHN,ASN,16:52,17:48,2025-06-16,Train Movement,9
MW006542,16460,12,C00033,ASN,JSME,17:48,19:27,2025-06-28,Train Movement,9
MW006543,16460,14,C00069,TPTY,GTL,19:59,00:39,2025-06-07,Train Movement,8
MW006544,16460,16,C00083,SUR,KWV,01:28,03:07,2025-06-02,Train Movement,15
MW006545,16461,1,C00041,SPJ,DBG,16:39,17:13,2025-06-17,Train Movement,15
MW006546,16461,3,C00027,APDJ,NBQ,17:44,20:14,2025-06-08,Train Movement,11
MW006547,16461,5,C00097,KAVI,NOAP,21:11,21:49,2025-06-14,Train Movement,7
MW006548,16461,6,C00098,NOAP,DAWN,21:49,21:57,2025-06-29,Train Movement,6
MW006549,16461,8,C00037,MKA,DNR,22:33,23:57,2025-06-23,Train Movement,5
MW006550,16461,10,C00069,GTL,TPTY,00:54,05:38,2025-06-04,Train Movement,5
MW006551,16461,12,C00059,NIR,MIB,06:34,10:14,2025-06-06,Train Movement,15
MW006552,16461,14,C00085,KTT,BTE,10:48,14:24,2025-06-01,Train Movement,5
MW006553,16461,16,C00044,WAT,VZM,15:13,16:10,2025-06-12,Train Movement,12
MW006554,16461,17,C00048,VZM,RGDA,16:10,18:08,2025-06-27,Train Movement,14
MW006555,16461,19,C00072,BIDR,SC,18:30,20:15,2025-06-10,Train Movement,8
MW006556,16461,20,C00067,SC,KZJ,20:15,22:20,2025-06-05,Train Movement,6
MW006557,16462,1,C00036,ASN,DHN,22:51,23:45,2025-06-26,Train Movement,14
MW006558,16462,2,C00039,DHN,KTH,23:45,00:19,2025-06-10,Train Movement,13
MW006559,16462,4,C00068,RJY,BZA,01:10,03:22,2025-06-04,Train Movement,9
MW006560,16462,6,C00022,IZN,KSJ,04:21,07:26,2025-06-30,Train Movement,11
MW006561,16462,8,C00058,RIG,JSG,08:32,09:40,2025-06-22,Train Movement,12
MW006562,16462,10,C00091,BVI,ST,10:47,14:14,2025-06-16,Train Movement,5
MW006563,16462,12,C00014,MTD,JU,15:14,16:49,2025-06-20,Train Movement,14
MW006564,16464,1,C00093,RJT,JAM,09:53,11:05,2025-06-18,Train Movement,5
MW006565,16464,3,C00057,NGP,G,11:48,13:46,2025-06-25,Train Movement,5
MW006566,16464,5,C00042,KQR,GAYA,14:33,15:50,2025-06-07,Train Movement,14
MW006567,16464,6,C00038,GAYA,DDU,15:50,18:54,2025-06-02,Train Movement,9
MW006568,16464,8,C00004,SLN,LKO,19:48,22:01,2025-06-24,Train Movement,14
MW006569,16464,10,C00027,NBQ,APDJ,22:37,01:02,2025-06-21,Train Movement,8
MW006570,16464,12,C00063,TEN,MDU,02:12,04:33,2025-06-30,Train Movement,6
MW006571,16464,14,C00065,TVC,QLN,05:27,06:30,2025-06-16,Train Movement,5
MW006572,16464,16,C00080,DD,PUNE,07:27,08:35,2025-06-16,Train Movement,10
MW006573,16464,18,C00069,GTL,TPTY,08:54,13:34,2025-06-23,Train Movement,12
MW006574,16464,20,C00002,UMB,LDH,14:33,16:21,2025-06-17,Train Movement,11
MW006575,16472,1,C00065,QLN,TVC,18:48,19:44,2025-06-08,Train Movement,9
MW006576,16472,3,C00092,ADI,BRC,20:38,22:15,2025-06-29,Train Movement,15
MW006577,16472,5,C00069,GTL,TPTY,23:44,04:21,2025-06-01,Train Movement,15
MW006578,16472,7,C00002,LDH,UMB,05:13,07:00,2025-06-01,Train Movement,10
MW006579,16472,9,C00033,ASN,JSME,07:40,09:25,2025-06-01,Train Movement,8
MW006580,16472,11,C00010,MZP,PRYJ,09:43,11:07,2025-06-18,Train Movement,13
MW006581,16472,12,C00007,PRYJ,CNB,11:07,14:03,2025-06-27,Train Movement,11
MW006582,16472,13,C00001,CNB,NDLS,14:03,20:34,2025-06-10,Train Movement,5
MW006583,16472,16,C00074,DWR,UBL,22:23,22:49,2025-06-24,Train Movement,14
MW006584,16472,17,C00078,UBL,HPT,22:49,01:04,2025-06-21,Train Movement,11
MW006585,16472,19,C00023,GKP,CPJ,02:13,02:54,2025-06-16,Train Movement,14
MW006586,16483,1,C00027,APDJ,NBQ,17:24,19:46,2025-06-22,Train Movement,12
MW006587,16483,3,C00002,LDH,UMB,20:18,22:07,2025-06-10,Train Movement,13
MW006588,16483,5,C00058,RIG,JSG,22:50,23:58,2025-06-29,Train Movement,13
MW006589,16483,7,C00071,TEL,GNT,00:34,01:02,2025-06-30,Train Movement,9
MW006590,16500,1,C00099,ESPL,JOKA,20:31,20:44,2025-06-21,Train Movement,9
MW006591,16500,3,C00050,CKP,TATA,21:21,22:24,2025-06-16,Train Movement,8
MW006592,16500,5,C00046,CTC,BBS,22:50,23:18,2025-06-08,Train Movement,7
MW006593,16500,6,C00043,BBS,KUR,23:18,23:36,2025-06-02,Train Movement,12
MW006594,16500,8,C00064,TPJ,VM,00:33,03:18,2025-06-11,Train Movement,9
MW006595,16500,10,C00020,STP,LJN,04:06,05:27,2025-06-20,Train Movement,5
MW006596,16500,12,C00033,ASN,JSME,06:03,07:46,2025-06-01,Train Movement,5
MW006597,16500,14,C00079,KYN,CSMT,09:06,09:58,2025-06-05,Train Movement,12
MW006598,16500,16,C00021,BSB,BUI,10:50,13:00,2025-06-09,Train Movement,13
MW006599,16500,18,C00041,SPJ,DBG,13:22,14:00,2025-06-24,Train Movement,15
MW006600,16501,1,C00043,KUR,BBS,01:23,01:41,2025-06-12,Train Movement,13
MW006601,16501,2,C00046,BBS,CTC,01:41,02:12,2025-06-07,Train Movement,5
MW006602,16501,4,C00015,SOG,BKN,03:03,05:48,2025-06-09,Train Movement,9
MW006603,16501,6,C00067,KZJ,SC,06:20,08:23,2025-06-20,Train Movement,6
MW006604,16501,7,C00072,SC,BIDR,08:23,10:08,2025-06-26,Train Movement,7
MW006605,16501,9,C00061,MAS,AJJ,10:54,12:00,2025-06-18,Train Movement,11
MW006606,16501,11,C00087,UJN,BPL,12:51,15:39,2025-06-05,Train Movement,13
MW006607,16501,12,C00089,BPL,ET,15:39,17:10,2025-06-29,Train Movement,15
MW006608,16501,13,C00084,ET,BSL,17:10,21:42,2025-06-02,Train Movement,12
MW006609,16501,14,C00082,BSL,AK,21:42,23:48,2025-06-12,Train Movement,5
MW006610,16501,16,C00090,KTE,JBP,00:34,02:01,2025-06-24,Train Movement,13
MW006611,16504,1,C00034,MLDT,NFK,17:13,17:42,2025-06-25,Train Movement,10
MW006612,16504,3,C00045,TIG,SBP,18:22,21:08,2025-06-20,Train Movement,5
MW006613,16504,5,C00083,KWV,SUR,22:32,00:17,2025-06-04,Train Movement,5
MW006614,16504,7,C00017,UDZ,RPZ,01:25,01:40,2025-06-24,Train Movement,15
MW006615,16504,9,C00066,ED,SA,02:36,03:33,2025-06-11,Train Movement,13
MW006616,16504,11,C00098,DAWN,NOAP,04:09,04:18,2025-06-10,Train Movement,10
MW006617,16504,12,C00097,NOAP,KAVI,04:18,04:47,2025-06-30,Train Movement,12
MW006618,16504,14,C00027,NBQ,APDJ,05:24,07:54,2025-06-22,Train Movement,15
MW006619,16504,16,C00033,JSME,ASN,08:34,10:20,2025-06-04,Train Movement,5
MW006620,16504,17,C00036,ASN,DHN,10:20,11:15,2025-06-12,Train Movement,5
MW006621,16504,18,C00039,DHN,KTH,11:15,11:44,2025-06-18,Train Movement,6
MW006622,16516,1,C00070,NED,PAU,20:03,20:27,2025-06-08,Train Movement,15
MW006623,16516,3,C00003,MB,BE,20:47,22:12,2025-06-01,Train Movement,11
MW006624,16516,5,C00068,BZA,RJY,22:25,00:41,2025-06-03,Train Movement,14
MW006625,16516,7,C00008,AGC,ETW,01:11,03:14,2025-06-11,Train Movement,9
MW006626,16516,9,C00061,AJJ,MAS,04:05,05:12,2025-06-12,Train Movement,11
MW006627,16516,11,C00100,SDSD,HWHB,05:48,06:05,2025-06-17,Train Movement,11
MW006628,16516,13,C00012,BNDA,MKP,07:26,09:19,2025-06-02,Train Movement,11
MW006629,16516,15,C00009,GWL,JHS,09:45,11:13,2025-06-24,Train Movement,6
MW006630,16516,17,C00019,GD,GKP,12:22,14:45,2025-06-29,Train Movement,14
MW006631,16516,18,C00023,GKP,CPJ,14:45,15:23,2025-06-30,Train Movement,14
MW006632,16516,20,C00010,MZP,PRYJ,16:16,17:43,2025-06-15,Train Movement,5
MW006633,16516,21,C00007,PRYJ,CNB,17:43,20:37,2025-06-09,Train Movement,10
MW006634,16516,22,C00011,CNB,ALJN,20:37,01:09,2025-06-09,Train Movement,14
MW006635,16516,24,C00059,NIR,MIB,02:17,06:01,2025-06-24,Train Movement,12
MW006636,16516,26,C00040,BJU,SEE,07:10,08:51,2025-06-04,Train Movement,5
MW006637,16549,1,C00094,BVC,MHV,03:55,06:43,2025-06-07,Train Movement,15
MW006638,16549,3,C00058,JSG,RIG,07:42,08:50,2025-06-15,Train Movement,15
MW006639,16549,5,C00060,KHS,CPH,09:43,10:28,2025-06-27,Train Movement,14
MW006640,16549,7,C00092,BRC,ADI,11:21,12:56,2025-06-17,Train Movement,6
MW006641,16549,9,C00022,KSJ,IZN,13:33,16:40,2025-06-07,Train Movement,8
MW006642,16549,11,C00007,CNB,PRYJ,17:16,20:13,2025-06-23,Train Movement,11
MW006643,16549,12,C00010,PRYJ,MZP,20:13,21:38,2025-06-16,Train Movement,5
MW006644,16549,14,C00097,KAVI,NOAP,22:12,22:47,2025-06-18,Train Movement,10
MW006645,16549,15,C00098,NOAP,DAWN,22:47,22:57,2025-06-02,Train Movement,5
MW006646,16549,17,C00051,MURI,RNC,00:03,01:05,2025-06-05,Train Movement,10
MW006647,16549,19,C00068,BZA,RJY,01:55,04:13,2025-06-01,Train Movement,10
MW006648,16549,21,C00079,KYN,CSMT,04:44,05:40,2025-06-14,Train Movement,10
MW006649,16553,1,C00070,PAU,NED,06:15,06:40,2025-06-03,Train Movement,10
MW006650,16553,3,C00047,BBS,PURI,07:17,08:18,2025-06-03,Train Movement,10
MW006651,16553,5,C00082,AK,BSL,09:10,11:20,2025-06-09,Train Movement,13
MW006652,16553,6,C00084,BSL,ET,11:20,15:54,2025-06-19,Train Movement,11
MW006653,16553,7,C00089,ET,BPL,15:54,17:17,2025-06-15,Train Movement,7
MW006654,16553,8,C00087,BPL,UJN,17:17,19:58,2025-06-05,Train Movement,13
MW006655,16553,9,C00095,UJN,RTM,19:58,21:27,2025-06-12,Train Movement,12
MW006656,16553,11,C00010,MZP,PRYJ,22:13,23:37,2025-06-10,Train Movement,11
