schedule_id,train_no,train_name,train_type,source_station_code,source_station_name,destination_station_code,destination_station_name,station_sequence,station_code,station_name,arrival_time,departure_time,distance_km,running_days,direction
SCH0009904,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,8,TEN,Tirunelveli Junction,21:20,21:23,803.3,Weekdays Only,DOWN
SCH0009905,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,9,QLN,Kollam Junction,22:13,22:14,840.3,Weekdays Only,DOWN
SCH0009906,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,10,TVC,Thiruvananthapuram Central,23:48,23:52,905.4,Weekdays Only,DOWN
SCH0009907,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,11,BGM,Belagavi,00:49,00:52,945.4,Weekdays Only,DOWN
SCH0009908,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,12,UBL,SSS Hubballi Junction,04:12,04:13,1087.4,Weekdays Only,DOWN
SCH0009909,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,13,DWR,Dharwad,04:44,04:48,1107.8,Weekdays Only,DOWN
SCH0009910,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,14,LMP,Lakhimpur,05:56,06:00,1155.8,Weekdays Only,DOWN
SCH0009911,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,15,MLN,Mailani Junction,08:17,08:19,1251.9,Weekdays Only,DOWN
SCH0009912,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,16,RJY,Rajahmundry,09:54,09:55,1316.9,Weekdays Only,DOWN
SCH0009913,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,17,BZA,Vijayawada Junction,13:26,13:28,1466.1,Weekdays Only,DOWN
SCH0009914,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,18,KTE,Katni Junction,13:41,13:44,1475.1,Weekdays Only,DOWN
SCH0009915,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,19,JBP,Jabalpur Junction,15:55,15:58,1566.5,Weekdays Only,DOWN
SCH0009916,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,20,ET,Itarsi Junction,21:48,21:49,1811.3,Weekdays Only,DOWN
SCH0009917,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,21,BSL,Bhusawal Junction,05:10,05:13,2118.1,Weekdays Only,DOWN
SCH0009918,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,22,AK,Akola Junction,08:33,08:34,2257.7,Weekdays Only,DOWN
SCH0009919,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,23,GZB,Ghaziabad Junction,09:20,09:21,2288.7,Weekdays Only,DOWN
SCH0009920,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,24,DLI,Old Delhi,09:51,09:54,2309.0,Weekdays Only,DOWN
SCH0009921,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,25,SOG,Suratgarh Junction,11:13,11:16,2364.0,Weekdays Only,DOWN
SCH0009922,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,26,BKN,Bikaner Junction,15:39,15:42,2546.5,Weekdays Only,DOWN
SCH0009923,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,27,RNC,Ranchi Junction,17:19,17:20,2616.5,Weekdays Only,DOWN
SCH0009924,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,28,MURI,Muri Junction,18:50,18:53,2677.3,Weekdays Only,DOWN
SCH0009925,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,29,BRC,Vadodara Junction,20:18,20:19,2735.3,Weekdays Only,DOWN
SCH0009926,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,30,ADI,Ahmedabad Junction,22:39,22:41,2835.1,Weekdays Only,DOWN
SCH0009927,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,31,MB,Moradabad,23:12,23:16,2857.1,Weekdays Only,DOWN
SCH0009928,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,32,BE,Bareilly Junction,01:21,01:25,2947.3,Weekdays Only,DOWN
SCH0009929,68377,Etawah Junction - Sultanpur Junction MEMU,MEMU,ETW,Etawah Junction,SLN,Sultanpur Junction,33,SLN,Sultanpur Junction,02:14,02:14,2982.3,Weekdays Only,DOWN
SCH0009930,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,1,JSG,Jharsuguda Junction,18:49,18:49,0.0,Weekdays Only,UP
SCH0009931,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,2,RIG,Raigarh,19:51,19:55,71.4,Weekdays Only,UP
SCH0009932,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,3,DAWN,Dakshineswar,20:42,20:46,124.4,Weekdays Only,UP
SCH0009933,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,4,NOAP,Noapara,20:52,20:59,128.5,Weekdays Only,UP
SCH0009934,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,5,KAVI,Kavi Subhash,21:26,21:33,159.9,Weekdays Only,UP
SCH0009935,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,6,MZP,Mirzapur,22:20,22:24,209.9,Weekdays Only,UP
SCH0009936,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,7,PRYJ,Prayagraj Junction,23:42,23:45,299.3,Weekdays Only,UP
SCH0009937,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,8,CNB,Kanpur Central,02:34,02:41,493.8,Weekdays Only,UP
SCH0009938,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,9,NDLS,New Delhi,09:09,09:15,934.3,Weekdays Only,UP
SCH0009939,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,10,LKO,Lucknow Charbagh,09:42,09:48,966.3,Weekdays Only,UP
SCH0009940,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,11,SLN,Sultanpur Junction,11:50,11:53,1105.7,Weekdays Only,UP
SCH0009941,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,12,BGM,Belagavi,13:14,13:21,1194.7,Weekdays Only,UP
SCH0009942,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,13,UBL,SSS Hubballi Junction,15:27,15:30,1336.7,Weekdays Only,UP
SCH0009943,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,14,HPT,Hosapete Junction,17:40,17:46,1480.3,Weekdays Only,UP
SCH0009944,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,15,ET,Itarsi Junction,18:47,18:51,1547.3,Weekdays Only,UP
SCH0009945,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,16,BSL,Bhusawal Junction,23:24,23:32,1854.1,Weekdays Only,UP
SCH0009946,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,17,AK,Akola Junction,01:36,01:41,1993.7,Weekdays Only,UP
SCH0009947,16967,Jharsuguda Junction - Firozpur Cantt Express,Express,JSG,Jharsuguda Junction,FZR,Firozpur Cantt,18,FZR,Firozpur Cantt,02:01,02:01,2013.7,Weekdays Only,UP
SCH0009948,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,1,APDJ,Alipur Duar Junction,23:25,23:25,0.0,Weekdays Only,UP
SCH0009949,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,2,NBQ,New Bongaigaon,03:55,04:33,159.0,Weekdays Only,UP
SCH0009950,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,3,KTE,Katni Junction,05:19,05:58,187.0,Weekdays Only,UP
SCH0009951,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,4,JBP,Jabalpur Junction,08:35,08:45,278.4,Weekdays Only,UP
SCH0009952,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,5,ET,Itarsi Junction,15:44,16:05,523.2,Weekdays Only,UP
SCH0009953,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,6,BPL,Bhopal Junction,18:46,18:56,615.3,Weekdays Only,UP
SCH0009954,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,7,UJN,Ujjain Junction,00:10,00:46,798.5,Weekdays Only,UP
SCH0009955,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,8,RTM,Ratlam Junction,03:32,03:56,894.9,Weekdays Only,UP
SCH0009956,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,9,UBL,SSS Hubballi Junction,04:53,05:18,926.9,Weekdays Only,UP
SCH0009957,91284,Alipur Duar Junction - Belagavi Goods,Goods,APDJ,Alipur Duar Junction,BGM,Belagavi,10,BGM,Belagavi,09:18,09:18,1068.9,Weekdays Only,UP
SCH0009958,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,1,MIB,Manmad In Yard,21:04,21:04,0.0,Weekdays Only,UP
SCH0009959,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,2,NIR,Nawapur,00:39,00:45,245.6,Weekdays Only,UP
SCH0009960,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,3,IZN,Izzatnagar,01:40,01:46,311.6,Weekdays Only,UP
SCH0009961,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,4,KSJ,Kasganj Junction,04:44,04:51,516.1,Weekdays Only,UP
SCH0009962,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,5,SLN,Sultanpur Junction,05:29,05:33,560.1,Weekdays Only,UP
SCH0009963,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,6,LKO,Lucknow Charbagh,07:39,07:47,699.5,Weekdays Only,UP
SCH0009964,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,7,MDU,Madurai Junction,08:37,08:45,759.5,Weekdays Only,UP
SCH0009965,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,8,TEN,Tirunelveli Junction,11:04,11:09,916.5,Weekdays Only,UP
SCH0009966,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,9,AWR,Alwar Junction,11:20,11:26,931.5,Weekdays Only,UP
SCH0009967,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,10,RE,Rewari Junction,12:29,12:33,1005.7,Weekdays Only,UP
SCH0009968,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,11,MHV,Mahuva Junction,13:03,13:09,1038.7,Weekdays Only,UP
SCH0009969,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,12,BVC,Bhavnagar Terminus,16:01,16:05,1230.0,Weekdays Only,UP
SCH0009970,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,13,ASR,Amritsar Junction,16:48,16:51,1278.0,Weekdays Only,UP
SCH0009971,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,14,FZR,Firozpur Cantt,18:40,18:44,1402.6,Weekdays Only,UP
SCH0009972,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,15,BRC,Vadodara Junction,19:19,19:26,1444.6,Weekdays Only,UP
SCH0009973,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,16,ADI,Ahmedabad Junction,20:53,20:56,1544.4,Weekdays Only,UP
SCH0009974,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,17,RPAN,Rangapara North,21:29,21:32,1581.4,Weekdays Only,UP
SCH0009975,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,18,RNY,Rangiya Junction,23:19,23:26,1705.0,Weekdays Only,UP
SCH0009976,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,19,NOAP,Noapara,00:22,00:30,1770.0,Weekdays Only,UP
SCH0009977,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,20,KAVI,Kavi Subhash,00:58,01:01,1801.4,Weekdays Only,UP
SCH0009978,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,21,SOG,Suratgarh Junction,01:57,02:02,1865.4,Weekdays Only,UP
SCH0009979,15912,Manmad In Yard - Bikaner Junction Express,Express,MIB,Manmad In Yard,BKN,Bikaner Junction,22,BKN,Bikaner Junction,04:42,04:42,2047.9,Weekdays Only,UP
SCH0009980,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,1,WAT,Visakhapatnam Junction,20:45,20:45,0.0,Weekly (Wed),UP
SCH0009981,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,2,VZM,Vizianagaram Junction,21:39,21:45,61.2,Weekly (Wed),UP
SCH0009982,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,3,RGDA,Rayagada,23:37,23:44,186.8,Weekly (Wed),UP
SCH0009983,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,4,JU,Jodhpur Junction,00:52,00:56,261.8,Weekly (Wed),UP
SCH0009984,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,5,MTD,Merta Road Junction,02:26,02:34,364.9,Weekly (Wed),UP
SCH0009985,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,6,GKP,Gorakhpur Junction,03:09,03:14,406.9,Weekly (Wed),UP
SCH0009986,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,7,CPJ,Kaptanganj Junction,03:50,03:57,445.6,Weekly (Wed),UP
SCH0009987,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,8,DDU,Pt. Deen Dayal Upadhyaya Junction,04:43,04:47,493.6,Weekly (Wed),UP
SCH0009988,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,9,GAYA,Gaya Junction,07:48,07:51,698.8,Weekly (Wed),UP
SCH0009989,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,10,KQR,Koderma Junction,09:01,09:09,776.6,Weekly (Wed),UP
SCH0009990,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,11,JAM,Jamnagar,10:22,10:28,861.6,Weekly (Wed),UP
SCH0009991,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,12,RJT,Rajkot Junction,11:43,11:46,945.8,Weekly (Wed),UP
SCH0009992,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,13,NOAP,Noapara,12:00,12:07,965.8,Weekly (Wed),UP
SCH0009993,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,14,DAWN,Dakshineswar,12:14,12:21,969.9,Weekly (Wed),UP
SCH0009994,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,15,RPZ,Ranapratapnagar,13:33,13:37,1054.9,Weekly (Wed),UP
SCH0009995,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,16,UDZ,Udaipur City,13:40,13:47,1059.5,Weekly (Wed),UP
SCH0009996,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,17,BPL,Bhopal Junction,14:49,14:57,1131.5,Weekly (Wed),UP
SCH0009997,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,18,UJN,Ujjain Junction,17:42,17:49,1314.7,Weekly (Wed),UP
SCH0009998,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,19,RTM,Ratlam Junction,19:15,19:23,1411.1,Weekly (Wed),UP
SCH0009999,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,20,ED,Erode Junction,19:58,20:03,1454.1,Weekly (Wed),UP
SCH0010000,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,21,SA,Salem Junction,20:58,21:03,1513.9,Weekly (Wed),UP
SCH0010001,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,22,LKO,Lucknow Charbagh,21:28,21:31,1542.9,Weekly (Wed),UP
SCH0010002,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,23,SLN,Sultanpur Junction,23:33,23:39,1682.3,Weekly (Wed),UP
SCH0010003,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,24,KAVI,Kavi Subhash,00:18,00:24,1722.3,Weekly (Wed),UP
SCH0010004,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,25,ADRA,Adra Junction,01:28,01:31,1793.3,Weekly (Wed),UP
SCH0010005,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,26,BKSC,Bokaro Steel City,02:10,02:14,1835.9,Weekly (Wed),UP
SCH0010006,16241,Visakhapatnam Junction - Katni Junction Express,Express,WAT,Visakhapatnam Junction,KTE,Katni Junction,27,KTE,Katni Junction,03:31,03:31,1921.9,Weekly (Wed),UP
SCH0010007,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,1,GHY,Guwahati,07:25,07:25,0.0,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010008,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,2,DBRG,Dibrugarh,17:07,17:10,405.5,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010009,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,3,TVC,Thiruvananthapuram Central,19:06,19:10,488.5,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010010,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,4,QLN,Kollam Junction,20:42,20:45,553.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010011,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,5,BJU,Barauni Junction,21:52,21:53,602.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010012,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,6,SEE,Sonpur Junction,00:23,00:26,709.0,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010013,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,7,BPL,Bhopal Junction,02:21,02:24,788.0,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010014,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,8,UJN,Ujjain Junction,06:43,06:46,971.2,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010015,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,9,RTM,Ratlam Junction,09:06,09:09,1067.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010016,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,10,TIG,Titlagarh Junction,11:01,11:03,1145.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010017,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,11,SBP,Sambalpur Junction,15:20,15:21,1328.0,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010018,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,12,WAT,Visakhapatnam Junction,16:25,16:27,1372.0,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010019,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,13,VZM,Vizianagaram Junction,17:52,17:53,1433.2,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010020,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,14,RGDA,Rayagada,20:53,20:57,1558.8,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010021,68347,Guwahati - Tirupati MEMU,MEMU,GHY,Guwahati,TPTY,Tirupati,15,TPTY,Tirupati,22:22,22:22,1620.8,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0010022,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,1,KSJ,Kasganj Junction,09:54,09:54,0.0,Mon-Sat,UP
SCH0010023,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,2,IZN,Izzatnagar,12:53,13:01,204.5,Mon-Sat,UP
SCH0010024,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,3,AGC,Agra Cantt,13:59,14:06,266.5,Mon-Sat,UP
SCH0010025,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,4,ETW,Etawah Junction,16:05,16:09,402.7,Mon-Sat,UP
SCH0010026,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,5,MIB,Manmad In Yard,16:37,16:44,431.7,Mon-Sat,UP
SCH0010027,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,6,NIR,Nawapur,20:18,20:23,677.3,Mon-Sat,UP
SCH0010028,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,7,MZP,Mirzapur,20:46,20:50,704.3,Mon-Sat,UP
SCH0010029,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,8,PRYJ,Prayagraj Junction,22:12,22:20,793.7,Mon-Sat,UP
SCH0010030,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,9,CNB,Kanpur Central,01:10,01:16,988.2,Mon-Sat,UP
SCH0010031,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,10,NDLS,New Delhi,07:43,07:49,1428.7,Mon-Sat,UP
SCH0010032,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,11,SOG,Suratgarh Junction,09:15,09:22,1525.7,Mon-Sat,UP
SCH0010033,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,12,BKN,Bikaner Junction,12:02,12:07,1708.2,Mon-Sat,UP
SCH0010034,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,13,BTE,Bharatpur Junction,13:03,13:08,1774.2,Mon-Sat,UP
SCH0010035,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,14,KTT,Kota Junction,16:43,16:47,2016.7,Mon-Sat,UP
SCH0010036,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,15,SWM,Sawai Madhopur Junction,18:21,18:28,2124.3,Mon-Sat,UP
SCH0010037,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,16,NOAP,Noapara,19:06,19:12,2164.3,Mon-Sat,UP
SCH0010038,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,17,KAVI,Kavi Subhash,19:38,19:43,2195.7,Mon-Sat,UP
SCH0010039,16131,Kasganj Junction - Abu Road Express,Express,KSJ,Kasganj Junction,ABR,Abu Road,18,ABR,Abu Road,20:38,20:38,2256.7,Mon-Sat,UP
SCH0010040,97841,Kota Junction - New Bongaigaon Goods,Goods,KTT,Kota Junction,NBQ,New Bongaigaon,1,KTT,Kota Junction,21:58,21:58,0.0,Daily,UP
SCH0010041,97841,Kota Junction - New Bongaigaon Goods,Goods,KTT,Kota Junction,NBQ,New Bongaigaon,2,SWM,Sawai Madhopur Junction,01:01,01:41,107.6,Daily,UP
