block_window_id,corridor_id,block_date,window_start,window_end,available_duration_min,availability_status,source
COA000730,C00058,2025-06-18,16:20,18:16,116,Available,COA synthetic availability
COA000731,C00071,2025-06-19,09:29,10:51,82,Available,COA synthetic availability
COA000732,C00003,2025-06-26,06:50,08:38,108,Available,COA synthetic availability
COA000733,C00010,2025-06-24,19:28,20:52,84,Available,COA synthetic availability
COA000734,C00014,2025-06-08,05:48,08:38,170,Available,COA synthetic availability
COA000735,C00057,2025-06-26,02:09,03:10,61,Available,COA synthetic availability
COA000736,C00051,2025-06-20,19:43,21:32,109,Restricted,COA synthetic availability
COA000737,C00038,2025-06-05,15:15,18:03,168,Available,COA synthetic availability
COA000738,C00097,2025-06-26,07:38,09:59,141,Available,COA synthetic availability
COA000739,C00080,2025-06-09,00:48,02:57,129,Available,COA synthetic availability
COA000740,C00098,2025-06-24,17:06,18:04,58,Available,COA synthetic availability
COA000741,C00011,2025-06-24,12:29,15:11,162,Available,COA synthetic availability
COA000742,C00030,2025-06-13,03:13,04:01,48,Available,COA synthetic availability
COA000743,C00041,2025-06-12,16:21,18:20,119,Available,COA synthetic availability
COA000744,C00008,2025-06-27,12:37,14:48,131,Available,COA synthetic availability
COA000745,C00062,2025-06-24,18:15,19:36,81,Available,COA synthetic availability
COA000746,C00003,2025-06-03,07:52,10:23,151,Available,COA synthetic availability
COA000747,C00011,2025-06-22,14:08,16:06,118,Available,COA synthetic availability
COA000748,C00003,2025-06-20,13:53,15:49,116,Available,COA synthetic availability
COA000749,C00092,2025-06-28,06:12,07:50,98,Available,COA synthetic availability
COA000750,C00005,2025-06-12,10:29,13:29,180,Available,COA synthetic availability
COA000751,C00072,2025-06-16,05:32,07:34,122,Available,COA synthetic availability
COA000752,C00001,2025-06-24,05:38,08:07,149,Available,COA synthetic availability
COA000753,C00009,2025-06-09,15:09,16:52,103,Available,COA synthetic availability
COA000754,C00091,2025-06-24,13:16,14:40,84,Available,COA synthetic availability
COA000755,C00019,2025-06-20,19:35,21:23,108,Available,COA synthetic availability
COA000756,C00082,2025-06-22,00:12,03:12,180,Available,COA synthetic availability
COA000757,C00066,2025-06-02,05:58,07:02,64,Restricted,COA synthetic availability
COA000758,C00064,2025-06-24,12:07,13:40,93,Restricted,COA synthetic availability
COA000759,C00064,2025-06-29,12:55,14:34,99,Available,COA synthetic availability
COA000760,C00012,2025-06-07,02:33,05:10,157,Available,COA synthetic availability
COA000761,C00059,2025-06-29,05:40,06:35,55,Available,COA synthetic availability
COA000762,C00064,2025-06-15,18:27,19:30,63,Restricted,COA synthetic availability
COA000763,C00034,2025-06-20,17:22,18:01,39,Available,COA synthetic availability
COA000764,C00004,2025-06-19,08:12,11:08,176,Available,COA synthetic availability
COA000765,C00035,2025-06-24,07:33,10:18,165,Available,COA synthetic availability
COA000766,C00091,2025-06-24,05:04,06:45,101,Available,COA synthetic availability
COA000767,C00004,2025-06-29,19:38,21:30,112,Available,COA synthetic availability
COA000768,C00064,2025-06-19,16:46,17:34,48,Available,COA synthetic availability
COA000769,C00045,2025-06-04,05:34,07:21,107,Available,COA synthetic availability
COA000770,C00008,2025-06-12,01:11,02:38,87,Available,COA synthetic availability
COA000771,C00079,2025-06-30,03:26,05:15,109,Restricted,COA synthetic availability
COA000772,C00064,2025-06-13,09:18,11:02,104,Available,COA synthetic availability
COA000773,C00065,2025-06-20,15:20,17:57,157,Available,COA synthetic availability
COA000774,C00014,2025-06-06,19:47,21:05,78,Restricted,COA synthetic availability
COA000775,C00014,2025-06-25,01:09,03:20,131,Available,COA synthetic availability
COA000776,C00031,2025-06-07,00:42,02:46,124,Available,COA synthetic availability
COA000777,C00074,2025-06-12,04:21,06:01,100,Available,COA synthetic availability
COA000778,C00022,2025-06-13,16:33,19:25,172,Available,COA synthetic availability
COA000779,C00051,2025-06-05,11:33,12:48,75,Available,COA synthetic availability
COA000780,C00059,2025-06-17,14:49,17:10,141,Available,COA synthetic availability
COA000781,C00039,2025-06-19,18:57,21:02,125,Available,COA synthetic availability
COA000782,C00090,2025-06-08,05:27,06:57,90,Available,COA synthetic availability
COA000783,C00087,2025-06-20,14:01,15:14,73,Available,COA synthetic availability
COA000784,C00047,2025-06-22,15:40,17:45,125,Available,COA synthetic availability
COA000785,C00001,2025-06-03,19:44,21:49,125,Available,COA synthetic availability
COA000786,C00053,2025-06-24,02:28,03:54,86,Available,COA synthetic availability
COA000787,C00045,2025-06-17,19:38,21:32,114,Available,COA synthetic availability
COA000788,C00042,2025-06-09,10:27,12:41,134,Available,COA synthetic availability
COA000789,C00053,2025-06-02,09:18,11:55,157,Available,COA synthetic availability
COA000790,C00011,2025-06-04,05:26,06:13,47,Available,COA synthetic availability
COA000791,C00070,2025-06-17,19:07,21:59,172,Available,COA synthetic availability
COA000792,C00072,2025-06-04,11:00,12:10,70,Available,COA synthetic availability
COA000793,C00061,2025-06-29,17:49,18:29,40,Available,COA synthetic availability
COA000794,C00053,2025-06-15,05:39,06:45,66,Available,COA synthetic availability
COA000795,C00016,2025-06-20,18:41,21:17,156,Available,COA synthetic availability
COA000796,C00046,2025-06-15,05:59,08:28,149,Available,COA synthetic availability
COA000797,C00012,2025-06-13,19:54,21:51,117,Available,COA synthetic availability
COA000798,C00100,2025-06-23,19:51,20:47,56,Available,COA synthetic availability
COA000799,C00050,2025-06-25,00:43,02:55,132,Available,COA synthetic availability
COA000800,C00042,2025-06-01,15:00,17:06,126,Available,COA synthetic availability
COA000801,C00011,2025-06-11,01:35,02:47,72,Available,COA synthetic availability
COA000802,C00096,2025-06-04,11:55,13:33,98,Restricted,COA synthetic availability
COA000803,C00020,2025-06-01,00:03,01:29,86,Available,COA synthetic availability
COA000804,C00039,2025-06-02,11:26,12:06,40,Available,COA synthetic availability
COA000805,C00051,2025-06-12,04:08,07:02,174,Available,COA synthetic availability
COA000806,C00048,2025-06-12,16:30,18:34,124,Available,COA synthetic availability
COA000807,C00075,2025-06-14,19:13,21:52,159,Available,COA synthetic availability
COA000808,C00073,2025-06-16,13:53,14:38,45,Available,COA synthetic availability
COA000809,C00046,2025-06-03,00:46,02:14,88,Available,COA synthetic availability
COA000810,C00049,2025-06-04,16:20,17:20,60,Available,COA synthetic availability
COA000811,C00081,2025-06-28,14:33,16:47,134,Restricted,COA synthetic availability
COA000812,C00008,2025-06-06,07:38,10:38,180,Available,COA synthetic availability
COA000813,C00046,2025-06-27,19:12,20:52,100,Available,COA synthetic availability
COA000814,C00088,2025-06-24,07:39,10:30,171,Restricted,COA synthetic availability
COA000815,C00024,2025-06-14,09:59,10:59,60,Restricted,COA synthetic availability
COA000816,C00053,2025-06-11,16:48,17:40,52,Available,COA synthetic availability
COA000817,C00054,2025-06-05,11:37,12:44,67,Available,COA synthetic availability
COA000818,C00058,2025-06-12,09:07,10:45,98,Available,COA synthetic availability
COA000819,C00047,2025-06-20,05:11,05:45,34,Available,COA synthetic availability
COA000820,C00066,2025-06-01,10:58,12:52,114,Available,COA synthetic availability
COA000821,C00041,2025-06-09,17:40,18:38,58,Available,COA synthetic availability
COA000822,C00034,2025-06-15,12:17,13:10,53,Available,COA synthetic availability
COA000823,C00088,2025-06-18,13:22,15:05,103,Available,COA synthetic availability
COA000824,C00032,2025-06-25,18:14,19:47,93,Available,COA synthetic availability
COA000825,C00094,2025-06-11,10:28,11:36,68,Available,COA synthetic availability
COA000826,C00017,2025-06-20,03:06,04:23,77,Available,COA synthetic availability
COA000827,C00064,2025-06-14,01:57,03:01,64,Available,COA synthetic availability
COA000828,C00052,2025-06-04,01:34,02:17,43,Available,COA synthetic availability
COA000829,C00066,2025-06-08,13:34,16:23,169,Available,COA synthetic availability
COA000830,C00087,2025-06-05,16:12,16:44,32,Available,COA synthetic availability
COA000831,C00003,2025-06-07,09:02,10:13,71,Available,COA synthetic availability
COA000832,C00052,2025-06-13,06:17,07:38,81,Available,COA synthetic availability
COA000833,C00056,2025-06-09,16:49,17:49,60,Available,COA synthetic availability
COA000834,C00063,2025-06-18,18:55,21:31,156,Available,COA synthetic availability
COA000835,C00031,2025-06-16,13:05,13:53,48,Available,COA synthetic availability
COA000836,C00029,2025-06-26,17:34,19:13,99,Available,COA synthetic availability
COA000837,C00089,2025-06-07,04:03,04:43,40,Available,COA synthetic availability
COA000838,C00060,2025-06-12,05:30,07:56,146,Available,COA synthetic availability
COA000839,C00009,2025-06-26,05:33,07:47,134,Restricted,COA synthetic availability
COA000840,C00061,2025-06-25,05:09,08:05,176,Available,COA synthetic availability
COA000841,C00042,2025-06-01,17:24,18:38,74,Available,COA synthetic availability
COA000842,C00043,2025-06-09,05:57,07:09,72,Available,COA synthetic availability
COA000843,C00051,2025-06-19,13:13,15:00,107,Available,COA synthetic availability
COA000844,C00072,2025-06-23,06:37,08:08,91,Available,COA synthetic availability
COA000845,C00083,2025-06-11,18:31,20:53,142,Available,COA synthetic availability
COA000846,C00063,2025-06-03,09:13,10:58,105,Restricted,COA synthetic availability
COA000847,C00085,2025-06-24,19:58,21:36,98,Available,COA synthetic availability
COA000848,C00100,2025-06-18,00:01,01:54,113,Available,COA synthetic availability
COA000849,C00033,2025-06-29,19:38,20:48,70,Available,COA synthetic availability
COA000850,C00051,2025-06-03,15:16,15:52,36,Available,COA synthetic availability
COA000851,C00094,2025-06-07,03:33,04:58,85,Available,COA synthetic availability
COA000852,C00087,2025-06-12,14:23,16:17,114,Available,COA synthetic availability
COA000853,C00039,2025-06-30,08:32,09:21,49,Available,COA synthetic availability
COA000854,C00065,2025-06-30,07:44,09:03,79,Restricted,COA synthetic availability
COA000855,C00092,2025-06-18,10:54,12:15,81,Available,COA synthetic availability
COA000856,C00042,2025-06-23,18:39,19:57,78,Available,COA synthetic availability
COA000857,C00021,2025-06-07,07:29,08:54,85,Available,COA synthetic availability
COA000858,C00016,2025-06-02,02:11,03:31,80,Available,COA synthetic availability
COA000859,C00082,2025-06-30,16:50,19:03,133,Available,COA synthetic availability
COA000860,C00090,2025-06-24,01:02,01:39,37,Available,COA synthetic availability
COA000861,C00038,2025-06-19,10:54,12:53,119,Available,COA synthetic availability
COA000862,C00054,2025-06-25,14:36,16:58,142,Available,COA synthetic availability
COA000863,C00012,2025-06-14,11:33,12:26,53,Available,COA synthetic availability
COA000864,C00093,2025-06-05,16:37,19:33,176,Restricted,COA synthetic availability
COA000865,C00002,2025-06-14,19:53,21:02,69,Available,COA synthetic availability
COA000866,C00035,2025-06-07,02:45,05:32,167,Available,COA synthetic availability
COA000867,C00058,2025-06-08,01:52,03:25,93,Available,COA synthetic availability
COA000868,C00057,2025-06-25,00:47,01:53,66,Available,COA synthetic availability
COA000869,C00043,2025-06-11,13:45,16:41,176,Available,COA synthetic availability
COA000870,C00078,2025-06-09,16:21,17:57,96,Available,COA synthetic availability
COA000871,C00036,2025-06-19,15:04,16:25,81,Available,COA synthetic availability
COA000872,C00049,2025-06-13,17:32,18:25,53,Available,COA synthetic availability
COA000873,C00027,2025-06-20,04:58,07:45,167,Available,COA synthetic availability
COA000874,C00032,2025-06-08,02:17,03:26,69,Available,COA synthetic availability
COA000875,C00032,2025-06-14,04:30,05:48,78,Available,COA synthetic availability
COA000876,C00074,2025-06-17,07:55,10:36,161,Available,COA synthetic availability
COA000877,C00076,2025-06-26,12:53,14:55,122,Available,COA synthetic availability
COA000878,C00025,2025-06-20,10:42,12:11,89,Available,COA synthetic availability
COA000879,C00067,2025-06-01,04:19,04:54,35,Available,COA synthetic availability
COA000880,C00087,2025-06-27,06:47,08:16,89,Available,COA synthetic availability
COA000881,C00086,2025-06-25,01:10,01:48,38,Available,COA synthetic availability
COA000882,C00001,2025-06-13,17:15,19:33,138,Available,COA synthetic availability
COA000883,C00039,2025-06-07,00:16,03:10,174,Available,COA synthetic availability
COA000884,C00022,2025-06-05,14:35,17:31,176,Available,COA synthetic availability
COA000885,C00098,2025-06-07,14:03,16:20,137,Available,COA synthetic availability
COA000886,C00002,2025-06-19,13:34,15:11,97,Available,COA synthetic availability
COA000887,C00076,2025-06-16,02:15,02:55,40,Available,COA synthetic availability
COA000888,C00077,2025-06-12,10:07,11:20,73,Available,COA synthetic availability
COA000889,C00047,2025-06-14,03:33,04:41,68,Available,COA synthetic availability
COA000890,C00005,2025-06-07,10:46,13:33,167,Available,COA synthetic availability
COA000891,C00045,2025-06-21,02:36,04:02,86,Available,COA synthetic availability
COA000892,C00054,2025-06-18,11:27,12:43,76,Available,COA synthetic availability
COA000893,C00055,2025-06-23,05:43,07:39,116,Available,COA synthetic availability
COA000894,C00035,2025-06-13,17:11,17:52,41,Available,COA synthetic availability
COA000895,C00040,2025-06-13,05:22,06:06,44,Available,COA synthetic availability
COA000896,C00050,2025-06-30,13:29,15:38,129,Restricted,COA synthetic availability
COA000897,C00031,2025-06-16,00:38,03:34,176,Available,COA synthetic availability
COA000898,C00002,2025-06-26,03:16,05:33,137,Available,COA synthetic availability
COA000899,C00014,2025-06-18,04:29,06:53,144,Available,COA synthetic availability
COA000900,C00059,2025-06-14,13:03,15:04,121,Available,COA synthetic availability
COA000901,C00057,2025-06-05,11:28,13:07,99,Available,COA synthetic availability
COA000902,C00064,2025-06-08,12:36,13:38,62,Available,COA synthetic availability
COA000903,C00087,2025-06-20,07:42,09:51,129,Available,COA synthetic availability
COA000904,C00053,2025-06-13,18:34,21:20,166,Available,COA synthetic availability
COA000905,C00007,2025-06-30,19:18,20:57,99,Available,COA synthetic availability
COA000906,C00004,2025-06-18,02:26,03:40,74,Available,COA synthetic availability
COA000907,C00048,2025-06-18,15:27,17:28,121,Available,COA synthetic availability
COA000908,C00089,2025-06-01,07:48,10:42,174,Available,COA synthetic availability
COA000909,C00011,2025-06-13,09:02,11:21,139,Available,COA synthetic availability
COA000910,C00008,2025-06-13,00:23,01:03,40,Available,COA synthetic availability
COA000911,C00063,2025-06-12,07:09,08:52,103,Available,COA synthetic availability
COA000912,C00028,2025-06-28,16:00,16:42,42,Available,COA synthetic availability
COA000913,C00015,2025-06-02,19:21,22:11,170,Available,COA synthetic availability
COA000914,C00031,2025-06-07,16:53,17:35,42,Available,COA synthetic availability
COA000915,C00041,2025-06-12,00:16,01:37,81,Available,COA synthetic availability
COA000916,C00051,2025-06-03,03:30,04:33,63,Available,COA synthetic availability
COA000917,C00076,2025-06-16,05:57,07:46,109,Available,COA synthetic availability
COA000918,C00064,2025-06-12,19:15,22:05,170,Available,COA synthetic availability
COA000919,C00016,2025-06-08,02:00,03:12,72,Available,COA synthetic availability
COA000920,C00032,2025-06-14,03:18,05:24,126,Available,COA synthetic availability
COA000921,C00067,2025-06-02,10:30,11:15,45,Available,COA synthetic availability
COA000922,C00006,2025-06-11,09:30,11:53,143,Available,COA synthetic availability
COA000923,C00017,2025-06-17,15:24,16:33,69,Available,COA synthetic availability
COA000924,C00072,2025-06-21,14:31,15:22,51,Available,COA synthetic availability
COA000925,C00077,2025-06-10,11:44,12:29,45,Available,COA synthetic availability
COA000926,C00041,2025-06-10,13:13,15:22,129,Available,COA synthetic availability
COA000927,C00044,2025-06-16,03:04,05:24,140,Available,COA synthetic availability
COA000928,C00080,2025-06-08,06:33,08:03,90,Available,COA synthetic availability
COA000929,C00096,2025-06-23,18:49,20:42,113,Available,COA synthetic availability
COA000930,C00087,2025-06-25,03:28,04:03,35,Available,COA synthetic availability
COA000931,C00040,2025-06-25,18:03,19:10,67,Available,COA synthetic availability
COA000932,C00076,2025-06-17,11:58,12:43,45,Available,COA synthetic availability
COA000933,C00043,2025-06-19,05:13,07:48,155,Available,COA synthetic availability
COA000934,C00060,2025-06-09,15:04,15:54,50,Restricted,COA synthetic availability
COA000935,C00056,2025-06-20,06:00,07:36,96,Available,COA synthetic availability
COA000936,C00069,2025-06-29,13:34,15:41,127,Available,COA synthetic availability
COA000937,C00083,2025-06-30,18:00,18:55,55,Available,COA synthetic availability
COA000938,C00083,2025-06-25,18:33,20:59,146,Available,COA synthetic availability
COA000939,C00041,2025-06-05,07:12,09:57,165,Available,COA synthetic availability
COA000940,C00008,2025-06-28,12:16,13:37,81,Available,COA synthetic availability
COA000941,C00003,2025-06-20,13:48,15:20,92,Restricted,COA synthetic availability
COA000942,C00028,2025-06-21,12:30,14:11,101,Available,COA synthetic availability
COA000943,C00022,2025-06-09,13:15,15:23,128,Available,COA synthetic availability
COA000944,C00070,2025-06-03,03:11,04:27,76,Available,COA synthetic availability
COA000945,C00004,2025-06-22,02:10,04:15,125,Restricted,COA synthetic availability
COA000946,C00043,2025-06-17,02:31,04:01,90,Available,COA synthetic availability
COA000947,C00023,2025-06-12,17:17,20:06,169,Available,COA synthetic availability
COA000948,C00003,2025-06-23,02:12,04:47,155,Available,COA synthetic availability
COA000949,C00021,2025-06-20,07:58,10:04,126,Available,COA synthetic availability
COA000950,C00053,2025-06-13,04:09,04:44,35,Available,COA synthetic availability
COA000951,C00038,2025-06-22,10:57,12:14,77,Available,COA synthetic availability
COA000952,C00074,2025-06-16,15:11,17:24,133,Available,COA synthetic availability
COA000953,C00092,2025-06-15,17:23,19:50,147,Restricted,COA synthetic availability
COA000954,C00056,2025-06-20,16:46,17:50,64,Available,COA synthetic availability
COA000955,C00003,2025-06-29,08:02,10:41,159,Available,COA synthetic availability
COA000956,C00004,2025-06-11,19:50,21:37,107,Available,COA synthetic availability
COA000957,C00078,2025-06-16,02:17,03:14,57,Available,COA synthetic availability
COA000958,C00052,2025-06-02,03:38,05:21,103,Available,COA synthetic availability
COA000959,C00098,2025-06-15,19:21,20:42,81,Available,COA synthetic availability
COA000960,C00042,2025-06-04,14:07,15:57,110,Restricted,COA synthetic availability
COA000961,C00012,2025-06-08,18:52,19:40,48,Available,COA synthetic availability
COA000962,C00097,2025-06-24,01:27,02:10,43,Available,COA synthetic availability
COA000963,C00011,2025-06-03,16:43,17:52,69,Available,COA synthetic availability
COA000964,C00013,2025-06-12,17:00,18:46,106,Available,COA synthetic availability
COA000965,C00080,2025-06-11,10:35,11:24,49,Available,COA synthetic availability
COA000966,C00019,2025-06-02,14:20,15:33,73,Available,COA synthetic availability
COA000967,C00008,2025-06-29,02:07,04:03,116,Available,COA synthetic availability
COA000968,C00050,2025-06-05,13:02,15:30,148,Restricted,COA synthetic availability
COA000969,C00028,2025-06-24,11:14,13:44,150,Available,COA synthetic availability
COA000970,C00030,2025-06-28,14:37,15:37,60,Available,COA synthetic availability
COA000971,C00032,2025-06-25,18:06,18:38,32,Available,COA synthetic availability
COA000972,C00088,2025-06-07,13:28,14:28,60,Restricted,COA synthetic availability
COA000973,C00063,2025-06-13,19:21,22:13,172,Available,COA synthetic availability
COA000974,C00093,2025-06-23,07:42,08:43,61,Available,COA synthetic availability
COA000975,C00093,2025-06-28,11:45,13:02,77,Available,COA synthetic availability
COA000976,C00067,2025-06-30,14:56,17:24,148,Available,COA synthetic availability
COA000977,C00026,2025-06-28,17:19,19:08,109,Available,COA synthetic availability
COA000978,C00071,2025-06-23,03:32,06:10,158,Restricted,COA synthetic availability
COA000979,C00039,2025-06-22,18:54,20:51,117,Available,COA synthetic availability
COA000980,C00014,2025-06-17,02:56,05:24,148,Restricted,COA synthetic availability
COA000981,C00084,2025-06-11,13:24,16:16,172,Available,COA synthetic availability
COA000982,C00009,2025-06-17,17:36,20:00,144,Available,COA synthetic availability
COA000983,C00017,2025-06-27,05:15,06:12,57,Available,COA synthetic availability
COA000984,C00058,2025-06-13,19:34,21:40,126,Available,COA synthetic availability
COA000985,C00074,2025-06-25,12:00,12:35,35,Available,COA synthetic availability
COA000986,C00084,2025-06-21,11:34,12:10,36,Available,COA synthetic availability
COA000987,C00098,2025-06-17,04:35,06:29,114,Available,COA synthetic availability
COA000988,C00030,2025-06-16,08:35,10:21,106,Available,COA synthetic availability
COA000989,C00023,2025-06-16,18:59,19:55,56,Available,COA synthetic availability
COA000990,C00058,2025-06-20,04:07,05:23,76,Available,COA synthetic availability
COA000991,C00016,2025-06-27,17:18,20:00,162,Available,COA synthetic availability
COA000992,C00017,2025-06-10,18:10,20:39,149,Restricted,COA synthetic availability
COA000993,C00085,2025-06-20,15:02,17:46,164,Available,COA synthetic availability
COA000994,C00038,2025-06-01,16:34,17:40,66,Available,COA synthetic availability
COA000995,C00090,2025-06-23,11:29,12:28,59,Available,COA synthetic availability
COA000996,C00009,2025-06-21,04:06,05:58,112,Available,COA synthetic availability
COA000997,C00096,2025-06-30,05:47,07:21,94,Available,COA synthetic availability
COA000998,C00032,2025-06-09,06:01,07:51,110,Available,COA synthetic availability
COA000999,C00001,2025-06-17,18:06,20:51,165,Available,COA synthetic availability
COA001000,C00037,2025-06-15,07:22,10:03,161,Available,COA synthetic availability
COA001001,C00041,2025-06-16,05:20,06:52,92,Available,COA synthetic availability
COA001002,C00098,2025-06-22,00:07,01:27,80,Available,COA synthetic availability
COA001003,C00052,2025-06-03,09:11,11:58,167,Restricted,COA synthetic availability
COA001004,C00087,2025-06-24,13:53,15:07,74,Restricted,COA synthetic availability
COA001005,C00070,2025-06-18,04:00,05:53,113,Available,COA synthetic availability
COA001006,C00007,2025-06-21,08:59,10:23,84,Available,COA synthetic availability
COA001007,C00071,2025-06-15,02:07,03:36,89,Available,COA synthetic availability
COA001008,C00023,2025-06-19,09:24,11:19,115,Available,COA synthetic availability
COA001009,C00056,2025-06-25,15:42,17:57,135,Available,COA synthetic availability
COA001010,C00079,2025-06-14,00:05,02:39,154,Available,COA synthetic availability
COA001011,C00022,2025-06-15,03:17,04:31,74,Available,COA synthetic availability
COA001012,C00092,2025-06-03,02:44,05:14,150,Available,COA synthetic availability
COA001013,C00091,2025-06-07,13:39,16:28,169,Available,COA synthetic availability
COA001014,C00035,2025-06-30,15:24,18:23,179,Available,COA synthetic availability
COA001015,C00087,2025-06-27,15:13,16:56,103,Available,COA synthetic availability
COA001016,C00064,2025-06-17,19:13,21:35,142,Available,COA synthetic availability
COA001017,C00095,2025-06-19,17:51,18:31,40,Available,COA synthetic availability
COA001018,C00037,2025-06-18,13:53,14:56,63,Available,COA synthetic availability
COA001019,C00005,2025-06-18,04:37,06:01,84,Available,COA synthetic availability
COA001020,C00001,2025-06-09,07:21,09:30,129,Available,COA synthetic availability
COA001021,C00066,2025-06-13,00:39,03:30,171,Available,COA synthetic availability
COA001022,C00086,2025-06-21,06:11,06:43,32,Restricted,COA synthetic availability
COA001023,C00003,2025-06-06,00:41,03:17,156,Available,COA synthetic availability
COA001024,C00058,2025-06-02,04:07,05:39,92,Available,COA synthetic availability
COA001025,C00033,2025-06-14,16:42,19:22,160,Available,COA synthetic availability
COA001026,C00074,2025-06-28,04:57,07:50,173,Available,COA synthetic availability
COA001027,C00078,2025-06-11,18:26,20:28,122,Available,COA synthetic availability
COA001028,C00049,2025-06-03,14:08,16:10,122,Available,COA synthetic availability
COA001029,C00077,2025-06-24,13:02,14:14,72,Available,COA synthetic availability
COA001030,C00020,2025-06-02,16:24,18:04,100,Available,COA synthetic availability
COA001031,C00047,2025-06-29,18:23,21:05,162,Available,COA synthetic availability
COA001032,C00096,2025-06-25,07:20,10:09,169,Available,COA synthetic availability
COA001033,C00016,2025-06-18,02:11,04:53,162,Available,COA synthetic availability
COA001034,C00040,2025-06-07,13:31,16:21,170,Restricted,COA synthetic availability
COA001035,C00063,2025-06-06,04:08,07:07,179,Available,COA synthetic availability
COA001036,C00016,2025-06-10,13:32,16:18,166,Restricted,COA synthetic availability
COA001037,C00050,2025-06-16,14:53,15:41,48,Available,COA synthetic availability
COA001038,C00010,2025-06-09,18:17,20:57,160,Available,COA synthetic availability
COA001039,C00076,2025-06-10,00:13,01:45,92,Available,COA synthetic availability
COA001040,C00072,2025-06-08,17:45,18:59,74,Available,COA synthetic availability
COA001041,C00072,2025-06-01,09:40,11:15,95,Available,COA synthetic availability
COA001042,C00001,2025-06-11,07:09,08:50,101,Available,COA synthetic availability
COA001043,C00049,2025-06-25,00:20,03:03,163,Available,COA synthetic availability
COA001044,C00098,2025-06-28,15:38,18:37,179,Available,COA synthetic availability
COA001045,C00075,2025-06-11,08:33,11:27,174,Available,COA synthetic availability
COA001046,C00039,2025-06-23,15:38,17:43,125,Available,COA synthetic availability
COA001047,C00063,2025-06-21,04:35,05:05,30,Available,COA synthetic availability
COA001048,C00032,2025-06-05,00:04,01:22,78,Restricted,COA synthetic availability
COA001049,C00069,2025-06-28,16:13,17:59,106,Available,COA synthetic availability
COA001050,C00028,2025-06-27,07:42,08:44,62,Restricted,COA synthetic availability
COA001051,C00088,2025-06-04,08:39,10:30,111,Available,COA synthetic availability
COA001052,C00022,2025-06-29,03:28,04:19,51,Available,COA synthetic availability
COA001053,C00047,2025-06-20,18:02,21:01,179,Available,COA synthetic availability
COA001054,C00038,2025-06-28,17:24,18:10,46,Available,COA synthetic availability
COA001055,C00073,2025-06-16,13:09,14:59,110,Restricted,COA synthetic availability
COA001056,C00072,2025-06-11,13:10,13:40,30,Available,COA synthetic availability
COA001057,C00048,2025-06-08,02:09,03:08,59,Available,COA synthetic availability
COA001058,C00013,2025-06-15,04:12,06:01,109,Available,COA synthetic availability
COA001059,C00042,2025-06-21,05:11,06:47,96,Available,COA synthetic availability
COA001060,C00022,2025-06-04,17:46,19:31,105,Available,COA synthetic availability
COA001061,C00098,2025-06-16,13:57,15:20,83,Available,COA synthetic availability
COA001062,C00004,2025-06-11,00:34,03:21,167,Available,COA synthetic availability
COA001063,C00013,2025-06-10,16:39,17:29,50,Restricted,COA synthetic availability
COA001064,C00097,2025-06-05,14:22,16:55,153,Available,COA synthetic availability
COA001065,C00060,2025-06-12,00:28,02:49,141,Available,COA synthetic availability
COA001066,C00058,2025-06-29,17:47,19:55,128,Available,COA synthetic availability
COA001067,C00087,2025-06-23,17:10,17:44,34,Available,COA synthetic availability
COA001068,C00081,2025-06-23,16:51,18:13,82,Available,COA synthetic availability
COA001069,C00065,2025-06-19,06:46,08:13,87,Restricted,COA synthetic availability
COA001070,C00031,2025-06-23,14:54,17:33,159,Available,COA synthetic availability
COA001071,C00031,2025-06-16,04:40,05:25,45,Available,COA synthetic availability
COA001072,C00024,2025-06-04,09:00,09:55,55,Restricted,COA synthetic availability
COA001073,C00002,2025-06-14,06:52,09:07,135,Available,COA synthetic availability
COA001074,C00033,2025-06-02,18:29,18:59,30,Available,COA synthetic availability
COA001075,C00093,2025-06-05,19:49,21:08,79,Available,COA synthetic availability
COA001076,C00082,2025-06-19,06:09,08:35,146,Restricted,COA synthetic availability
COA001077,C00058,2025-06-04,10:06,12:00,114,Available,COA synthetic availability
COA001078,C00049,2025-06-05,04:10,05:26,76,Available,COA synthetic availability
COA001079,C00004,2025-06-06,13:36,15:38,122,Available,COA synthetic availability
COA001080,C00091,2025-06-18,16:16,18:46,150,Available,COA synthetic availability
COA001081,C00018,2025-06-23,18:22,19:59,97,Available,COA synthetic availability
COA001082,C00057,2025-06-24,15:14,17:59,165,Available,COA synthetic availability
COA001083,C00099,2025-06-03,04:30,07:20,170,Restricted,COA synthetic availability
COA001084,C00074,2025-06-23,18:04,19:57,113,Available,COA synthetic availability
COA001085,C00035,2025-06-16,06:33,09:10,157,Available,COA synthetic availability
COA001086,C00038,2025-06-11,04:10,06:15,125,Available,COA synthetic availability
COA001087,C00019,2025-06-24,08:31,11:10,159,Available,COA synthetic availability
COA001088,C00060,2025-06-15,10:59,13:14,135,Available,COA synthetic availability
COA001089,C00029,2025-06-17,00:43,03:07,144,Available,COA synthetic availability
COA001090,C00002,2025-06-20,13:59,15:55,116,Available,COA synthetic availability
COA001091,C00040,2025-06-03,04:26,05:49,83,Restricted,COA synthetic availability
COA001092,C00022,2025-06-24,00:06,02:48,162,Available,COA synthetic availability
COA001093,C00054,2025-06-22,15:58,17:03,65,Available,COA synthetic availability
COA001094,C00029,2025-06-05,14:54,17:19,145,Available,COA synthetic availability
