movement_id,train_no,from_station_sequence,corridor_id,from_station_code,to_station_code,arrival_time,next_arrival_time,movement_date,movement_type,conflict_buffer_min
MOV-07602,12951,1,COR-014,HWH,PUNE,08:00,09:50,2026-09-13,Freight Heavy,15
MOV-07603,12002,7,COR-071,CSMT,KGP,12:30,13:50,2026-09-12,Special Freight,31
MOV-07604,58901,7,COR-071,SC,CNB,22:45,22:05,2026-09-13,Passenger Express,25
MOV-07605,12301,6,COR-018,SBC,KZJ,01:15,02:50,2026-09-17,Special Freight,30
MOV-07606,12002,1,COR-066,HWH,CNB,07:30,07:20,2026-09-28,Suburban Local,11
MOV-07607,12301,8,COR-024,PRYJ,BE,09:15,09:50,2026-09-09,Passenger Express,6
MOV-07608,12002,5,COR-042,SC,KZJ,08:30,08:05,2026-09-18,Suburban Local,5
MOV-07609,54321,5,COR-017,CSMT,DDU,22:00,23:35,2026-09-26,Freight Heavy,13
MOV-07610,12626,4,COR-030,HWH,CNB,12:30,12:05,2026-09-27,Special Freight,20
MOV-07611,12626,2,COR-006,HWH,PUNE,11:30,12:05,2026-09-19,Suburban Local,15
MOV-07612,12626,1,COR-074,HWH,MYS,11:15,12:35,2026-09-27,Passenger Express,7
MOV-07613,12951,3,COR-086,NDLS,KZJ,02:45,03:05,2026-09-18,Suburban Local,11
MOV-07614,12002,5,COR-027,LKO,BZA,21:00,22:20,2026-09-18,Special Freight,12
MOV-07615,58901,8,COR-065,NDLS,KGP,07:00,07:50,2026-09-10,Passenger Express,34
MOV-07616,12951,3,COR-028,CSMT,CNB,13:45,14:05,2026-09-13,Passenger Express,6
MOV-07617,12002,1,COR-032,SC,BE,18:15,18:35,2026-09-25,Suburban Local,2
MOV-07618,22436,5,COR-006,CSMT,KZJ,22:45,22:05,2026-09-25,Freight Heavy,10
MOV-07619,22436,6,COR-026,LKO,BE,12:45,12:20,2026-09-12,Freight Heavy,14
MOV-07620,54321,3,COR-075,MAS,PUNE,09:00,09:50,2026-09-14,Passenger Express,29
MOV-07621,12301,2,COR-060,SC,BE,22:30,23:20,2026-09-25,Passenger Express,17
MOV-07622,12002,2,COR-086,HWH,BZA,00:00,01:35,2026-09-17,Special Freight,17
MOV-07623,22436,8,COR-030,MAS,DDU,18:45,19:05,2026-09-16,Freight Heavy,2
MOV-07624,58901,6,COR-059,LKO,PUNE,02:15,03:50,2026-09-13,Passenger Express,4
MOV-07625,12626,1,COR-077,HWH,PUNE,07:45,07:05,2026-09-17,Suburban Local,8
MOV-07626,12626,5,COR-002,LKO,CNB,22:45,23:20,2026-09-24,Special Freight,8
MOV-07627,12951,4,COR-053,NDLS,KGP,01:15,01:05,2026-09-17,Special Freight,25
MOV-07628,12002,1,COR-038,MAS,DDU,16:00,16:50,2026-09-28,Special Freight,26
MOV-07629,12951,6,COR-085,PRYJ,KGP,17:15,18:35,2026-09-14,Suburban Local,21
MOV-07630,12951,2,COR-076,NDLS,MYS,00:00,01:20,2026-09-26,Suburban Local,11
MOV-07631,54321,5,COR-023,SBC,DDU,09:00,10:50,2026-09-10,Freight Heavy,27
MOV-07632,54321,7,COR-094,HWH,BZA,01:00,02:50,2026-09-14,Special Freight,18
MOV-07633,54321,3,COR-084,MAS,MYS,03:00,04:50,2026-09-14,Suburban Local,22
MOV-07634,58901,5,COR-044,MAS,BZA,16:15,17:05,2026-09-10,Passenger Express,33
MOV-07635,12301,8,COR-025,PRYJ,DDU,00:45,01:35,2026-09-28,Special Freight,23
MOV-07636,58901,1,COR-070,LKO,KGP,16:30,16:05,2026-09-28,Passenger Express,24
MOV-07637,54321,1,COR-040,CSMT,MYS,13:45,14:05,2026-09-10,Passenger Express,5
MOV-07638,54321,3,COR-071,LKO,DDU,12:15,12:50,2026-09-28,Passenger Express,15
MOV-07639,12626,3,COR-087,SBC,PUNE,14:30,15:20,2026-09-19,Special Freight,23
MOV-07640,54321,7,COR-066,HWH,BZA,09:30,09:50,2026-09-15,Freight Heavy,4
MOV-07641,12002,8,COR-039,SC,KZJ,13:00,13:50,2026-09-12,Passenger Express,9
MOV-07642,12951,1,COR-070,HWH,DDU,20:30,20:20,2026-09-14,Suburban Local,13
MOV-07643,58901,4,COR-053,NDLS,KZJ,22:30,22:50,2026-09-09,Special Freight,27
MOV-07644,54321,6,COR-066,SBC,PUNE,19:45,20:35,2026-09-24,Special Freight,4
MOV-07645,12626,6,COR-012,SBC,MYS,18:15,18:35,2026-09-26,Suburban Local,7
MOV-07646,22436,8,COR-057,LKO,DDU,03:30,04:20,2026-09-26,Special Freight,17
MOV-07647,54321,6,COR-022,NDLS,CNB,12:15,13:35,2026-09-20,Passenger Express,13
MOV-07648,12951,3,COR-019,SC,PUNE,06:45,07:35,2026-09-14,Passenger Express,4
MOV-07649,22436,4,COR-075,MAS,PUNE,18:30,19:05,2026-09-22,Passenger Express,34
MOV-07650,12301,4,COR-099,CSMT,BZA,14:00,15:20,2026-09-27,Special Freight,2
MOV-07651,54321,5,COR-049,NDLS,KGP,21:30,21:50,2026-09-14,Suburban Local,33
MOV-07652,22436,6,COR-004,CSMT,CNB,04:15,05:50,2026-09-16,Passenger Express,5
MOV-07653,58901,5,COR-090,PRYJ,BZA,06:30,06:50,2026-09-23,Passenger Express,14
MOV-07654,12002,7,COR-038,HWH,KZJ,18:30,18:50,2026-09-18,Suburban Local,18
MOV-07655,12951,1,COR-028,LKO,MYS,17:30,17:05,2026-09-10,Passenger Express,5
MOV-07656,54321,3,COR-003,NDLS,MYS,18:30,18:05,2026-09-19,Freight Heavy,28
MOV-07657,22436,7,COR-089,NDLS,KZJ,16:30,16:05,2026-09-10,Suburban Local,29
MOV-07658,12626,5,COR-055,PRYJ,BZA,09:00,10:35,2026-09-11,Passenger Express,6
MOV-07659,12301,7,COR-050,SC,CNB,00:45,00:35,2026-09-29,Freight Heavy,5
MOV-07660,12951,8,COR-087,LKO,KZJ,14:45,15:20,2026-09-19,Suburban Local,25
MOV-07661,54321,2,COR-014,HWH,PUNE,14:45,15:05,2026-09-10,Freight Heavy,29
MOV-07662,12626,7,COR-099,CSMT,BE,17:00,17:35,2026-09-18,Suburban Local,16
MOV-07663,12301,7,COR-017,MAS,BZA,21:15,22:50,2026-09-18,Passenger Express,29
MOV-07664,12301,2,COR-003,SBC,PUNE,08:30,08:50,2026-09-20,Special Freight,22
MOV-07665,12301,7,COR-027,SC,MYS,19:45,20:20,2026-09-27,Suburban Local,11
MOV-07666,54321,5,COR-080,CSMT,KZJ,15:30,15:20,2026-09-11,Passenger Express,24
MOV-07667,12301,5,COR-057,NDLS,BZA,22:45,23:35,2026-09-11,Freight Heavy,22
MOV-07668,12301,4,COR-037,NDLS,DDU,22:45,23:20,2026-09-29,Freight Heavy,28
MOV-07669,22436,5,COR-061,SC,KZJ,01:15,01:05,2026-09-28,Freight Heavy,11
MOV-07670,12626,3,COR-053,PRYJ,DDU,19:00,19:35,2026-09-26,Suburban Local,22
MOV-07671,22436,2,COR-057,NDLS,BZA,17:15,18:50,2026-09-19,Passenger Express,2
MOV-07672,58901,7,COR-033,NDLS,MYS,15:15,15:05,2026-09-13,Special Freight,17
MOV-07673,12301,4,COR-059,CSMT,CNB,14:00,15:20,2026-09-09,Special Freight,14
MOV-07674,54321,8,COR-009,NDLS,PUNE,02:45,03:05,2026-09-22,Suburban Local,7
MOV-07675,12002,6,COR-093,HWH,KZJ,06:15,06:50,2026-09-24,Passenger Express,35
MOV-07676,54321,6,COR-040,LKO,MYS,12:15,12:35,2026-09-26,Special Freight,9
MOV-07677,12951,1,COR-005,NDLS,PUNE,13:45,14:05,2026-09-29,Special Freight,27
MOV-07678,22436,2,COR-041,MAS,BZA,10:30,11:05,2026-09-15,Passenger Express,15
MOV-07679,58901,2,COR-081,CSMT,PUNE,00:15,00:35,2026-09-20,Freight Heavy,8
MOV-07680,54321,1,COR-027,MAS,PUNE,10:30,11:20,2026-09-25,Suburban Local,30
MOV-07681,12626,4,COR-037,CSMT,MYS,11:30,11:20,2026-09-24,Special Freight,3
MOV-07682,12002,8,COR-100,LKO,KZJ,01:45,01:35,2026-09-19,Special Freight,8
MOV-07683,12002,3,COR-049,LKO,BZA,22:30,22:20,2026-09-17,Suburban Local,21
MOV-07684,22436,5,COR-092,SC,PUNE,02:30,03:20,2026-09-28,Freight Heavy,28
MOV-07685,12951,6,COR-098,HWH,KZJ,00:00,01:20,2026-09-23,Special Freight,29
MOV-07686,12626,2,COR-048,SC,KGP,01:00,02:35,2026-09-29,Freight Heavy,9
MOV-07687,12626,4,COR-084,LKO,BZA,20:00,20:50,2026-09-19,Suburban Local,8
MOV-07688,12002,3,COR-022,SBC,BE,07:15,07:50,2026-09-24,Freight Heavy,22
MOV-07689,54321,1,COR-086,SBC,KGP,07:45,08:20,2026-09-15,Suburban Local,4
MOV-07690,54321,8,COR-030,SBC,DDU,20:30,21:50,2026-09-22,Passenger Express,33
MOV-07691,12301,8,COR-072,SBC,MYS,20:45,21:05,2026-09-20,Passenger Express,3
MOV-07692,58901,7,COR-028,PRYJ,DDU,06:00,07:50,2026-09-24,Freight Heavy,22
MOV-07693,58901,6,COR-095,LKO,BE,01:45,01:20,2026-09-26,Passenger Express,20
MOV-07694,12626,4,COR-032,SC,PUNE,04:30,04:50,2026-09-09,Suburban Local,16
MOV-07695,12301,7,COR-042,SBC,MYS,14:15,14:35,2026-09-12,Special Freight,5
MOV-07696,22436,4,COR-065,LKO,MYS,08:00,09:20,2026-09-20,Freight Heavy,22
MOV-07697,22436,6,COR-060,MAS,DDU,13:15,14:35,2026-09-10,Special Freight,12
MOV-07698,54321,4,COR-084,HWH,PUNE,04:30,04:50,2026-09-11,Freight Heavy,21
MOV-07699,12002,4,COR-039,LKO,DDU,05:15,06:50,2026-09-15,Passenger Express,8
MOV-07700,58901,1,COR-012,NDLS,KGP,16:00,17:50,2026-09-25,Freight Heavy,5
MOV-07701,22436,2,COR-090,PRYJ,BE,22:30,23:20,2026-09-12,Suburban Local,18
MOV-07702,58901,7,COR-043,PRYJ,DDU,04:30,05:20,2026-09-21,Freight Heavy,10
MOV-07703,58901,8,COR-085,SBC,KZJ,09:15,09:50,2026-09-20,Freight Heavy,10
MOV-07704,58901,7,COR-076,SBC,DDU,21:00,22:20,2026-09-21,Suburban Local,2
MOV-07705,58901,2,COR-088,PRYJ,DDU,21:45,21:35,2026-09-16,Suburban Local,17
MOV-07706,12301,6,COR-037,CSMT,BE,17:45,18:35,2026-09-15,Suburban Local,25
MOV-07707,12626,1,COR-057,SC,CNB,00:15,01:50,2026-09-19,Special Freight,14
MOV-07708,12951,2,COR-033,SBC,BE,14:00,15:20,2026-09-14,Special Freight,14
MOV-07709,12002,4,COR-040,MAS,BZA,21:15,21:35,2026-09-20,Special Freight,29
MOV-07710,22436,3,COR-004,PRYJ,KZJ,20:15,20:50,2026-09-20,Special Freight,16
MOV-07711,12002,6,COR-023,HWH,CNB,16:45,17:20,2026-09-15,Passenger Express,7
MOV-07712,58901,7,COR-017,CSMT,MYS,11:45,11:35,2026-09-29,Special Freight,30
MOV-07713,58901,8,COR-007,LKO,PUNE,09:45,10:05,2026-09-17,Passenger Express,22
MOV-07714,58901,6,COR-098,MAS,BE,06:15,06:50,2026-09-10,Special Freight,6
MOV-07715,58901,1,COR-049,HWH,CNB,02:45,02:35,2026-09-22,Suburban Local,9
MOV-07716,12951,4,COR-068,NDLS,PUNE,19:30,19:50,2026-09-26,Freight Heavy,5
MOV-07717,54321,8,COR-012,NDLS,PUNE,16:30,17:05,2026-09-27,Freight Heavy,14
MOV-07718,12301,5,COR-076,LKO,BZA,21:30,21:20,2026-09-12,Special Freight,18
MOV-07719,12002,7,COR-042,HWH,CNB,02:45,03:05,2026-09-21,Suburban Local,20
MOV-07720,58901,7,COR-090,NDLS,PUNE,22:45,23:20,2026-09-28,Suburban Local,10
MOV-07721,12626,6,COR-004,PRYJ,MYS,13:45,13:35,2026-09-18,Freight Heavy,32
MOV-07722,12951,8,COR-025,SC,PUNE,03:45,04:35,2026-09-10,Suburban Local,6
MOV-07723,54321,7,COR-074,HWH,KGP,08:45,09:05,2026-09-27,Passenger Express,7
MOV-07724,12626,7,COR-023,NDLS,BZA,01:45,01:35,2026-09-29,Suburban Local,4
MOV-07725,12002,7,COR-061,SBC,BZA,07:45,08:35,2026-09-12,Passenger Express,32
MOV-07726,22436,3,COR-079,PRYJ,DDU,12:15,13:35,2026-09-26,Passenger Express,10
MOV-07727,12301,1,COR-072,SC,CNB,09:00,09:20,2026-09-15,Freight Heavy,5
MOV-07728,54321,5,COR-046,NDLS,PUNE,10:15,11:05,2026-09-22,Suburban Local,10
MOV-07729,12951,6,COR-090,MAS,BZA,05:00,06:20,2026-09-18,Suburban Local,35
MOV-07730,12626,1,COR-012,LKO,BZA,21:45,22:35,2026-09-15,Special Freight,10
MOV-07731,12951,1,COR-055,SC,PUNE,08:15,08:35,2026-09-29,Passenger Express,12
MOV-07732,58901,8,COR-010,PRYJ,BE,05:15,05:35,2026-09-16,Special Freight,7
MOV-07733,12951,2,COR-036,PRYJ,KZJ,00:30,00:20,2026-09-21,Special Freight,11
MOV-07734,12951,1,COR-066,SBC,KGP,11:30,11:05,2026-09-25,Passenger Express,26
MOV-07735,12301,7,COR-016,MAS,BZA,02:30,03:50,2026-09-21,Special Freight,31
MOV-07736,58901,7,COR-077,HWH,MYS,01:45,02:20,2026-09-26,Special Freight,17
MOV-07737,22436,5,COR-097,CSMT,MYS,07:00,07:35,2026-09-25,Special Freight,11
MOV-07738,58901,8,COR-076,SC,DDU,07:15,07:35,2026-09-22,Special Freight,16
MOV-07739,12951,5,COR-031,PRYJ,MYS,14:45,15:20,2026-09-17,Passenger Express,33
MOV-07740,12301,3,COR-048,HWH,CNB,10:45,11:35,2026-09-22,Suburban Local,34
MOV-07741,12951,6,COR-008,HWH,DDU,07:30,08:20,2026-09-10,Suburban Local,3
MOV-07742,54321,3,COR-096,PRYJ,BZA,05:15,06:35,2026-09-18,Special Freight,23
MOV-07743,12626,1,COR-009,SBC,PUNE,01:00,02:35,2026-09-16,Special Freight,19
MOV-07744,12002,6,COR-025,HWH,MYS,03:00,04:50,2026-09-28,Freight Heavy,23
MOV-07745,12951,8,COR-020,SBC,PUNE,19:30,19:50,2026-09-20,Passenger Express,30
MOV-07746,12002,7,COR-038,CSMT,BZA,03:45,04:35,2026-09-09,Freight Heavy,8
MOV-07747,12951,2,COR-047,CSMT,BE,17:00,18:50,2026-09-24,Special Freight,17
MOV-07748,12002,7,COR-065,SBC,KGP,18:45,19:35,2026-09-28,Special Freight,10
MOV-07749,54321,6,COR-065,SBC,KGP,08:30,08:05,2026-09-13,Passenger Express,9
MOV-07750,12301,2,COR-052,LKO,PUNE,14:15,15:05,2026-09-22,Passenger Express,17
MOV-07751,58901,6,COR-048,LKO,BZA,07:15,07:50,2026-09-18,Freight Heavy,8
MOV-07752,12951,6,COR-058,PRYJ,CNB,07:45,08:20,2026-09-10,Special Freight,27
MOV-07753,58901,2,COR-081,NDLS,CNB,15:30,16:05,2026-09-27,Suburban Local,17
MOV-07754,12626,1,COR-097,PRYJ,BZA,09:00,10:35,2026-09-12,Special Freight,8
MOV-07755,22436,7,COR-071,LKO,DDU,03:45,03:35,2026-09-22,Suburban Local,10
MOV-07756,22436,3,COR-015,LKO,DDU,14:45,15:35,2026-09-26,Passenger Express,33
MOV-07757,58901,7,COR-047,NDLS,MYS,18:30,19:05,2026-09-19,Special Freight,5
MOV-07758,12002,4,COR-027,HWH,KGP,20:45,20:20,2026-09-20,Special Freight,16
MOV-07759,12626,6,COR-056,LKO,CNB,15:15,15:50,2026-09-24,Freight Heavy,12
MOV-07760,12951,6,COR-048,MAS,KZJ,18:45,18:05,2026-09-28,Passenger Express,19
MOV-07761,58901,2,COR-048,HWH,MYS,19:15,19:50,2026-09-17,Passenger Express,26
MOV-07762,12301,8,COR-044,PRYJ,PUNE,00:30,00:20,2026-09-09,Passenger Express,24
MOV-07763,12951,8,COR-022,SBC,KZJ,09:30,10:20,2026-09-14,Freight Heavy,34
MOV-07764,58901,6,COR-059,SBC,CNB,06:15,06:50,2026-09-28,Suburban Local,3
MOV-07765,12002,2,COR-089,SBC,KZJ,15:45,16:05,2026-09-13,Suburban Local,2
MOV-07766,12951,3,COR-062,SC,CNB,21:30,22:05,2026-09-27,Suburban Local,32
MOV-07767,12002,2,COR-099,LKO,BE,22:15,23:35,2026-09-25,Special Freight,10
MOV-07768,12951,3,COR-089,HWH,PUNE,01:15,01:35,2026-09-16,Freight Heavy,33
MOV-07769,58901,1,COR-047,SBC,KZJ,04:45,04:35,2026-09-11,Suburban Local,5
MOV-07770,12301,4,COR-062,CSMT,KZJ,15:15,16:50,2026-09-18,Suburban Local,2
MOV-07771,22436,1,COR-046,HWH,KZJ,09:30,09:05,2026-09-22,Suburban Local,15
MOV-07772,12002,4,COR-075,MAS,BE,10:45,10:20,2026-09-15,Special Freight,16
MOV-07773,58901,4,COR-010,CSMT,CNB,07:15,07:05,2026-09-15,Freight Heavy,19
MOV-07774,58901,3,COR-013,SC,KGP,11:45,11:20,2026-09-11,Special Freight,16
MOV-07775,58901,4,COR-078,MAS,BE,07:45,08:35,2026-09-24,Suburban Local,26
MOV-07776,22436,3,COR-018,HWH,DDU,10:45,10:20,2026-09-09,Special Freight,22
MOV-07777,54321,7,COR-061,SBC,CNB,19:00,19:35,2026-09-10,Passenger Express,18
MOV-07778,22436,8,COR-075,NDLS,MYS,18:45,18:35,2026-09-10,Special Freight,3
MOV-07779,12951,1,COR-083,HWH,BZA,01:15,02:50,2026-09-25,Suburban Local,22
MOV-07780,22436,1,COR-098,SBC,MYS,07:15,08:05,2026-09-29,Passenger Express,13
MOV-07781,22436,4,COR-014,CSMT,BZA,10:15,10:05,2026-09-13,Passenger Express,32
MOV-07782,12301,2,COR-072,PRYJ,MYS,15:15,16:50,2026-09-20,Freight Heavy,33
MOV-07783,12301,7,COR-096,NDLS,DDU,11:00,11:20,2026-09-21,Suburban Local,4
MOV-07784,58901,7,COR-070,PRYJ,DDU,04:15,04:05,2026-09-24,Special Freight,13
MOV-07785,12301,2,COR-053,SC,KZJ,01:15,01:05,2026-09-23,Special Freight,2
MOV-07786,58901,4,COR-093,HWH,KZJ,09:30,10:20,2026-09-12,Special Freight,25
MOV-07787,54321,2,COR-100,PRYJ,PUNE,10:30,10:50,2026-09-11,Freight Heavy,24
MOV-07788,54321,8,COR-053,PRYJ,DDU,03:30,04:20,2026-09-16,Passenger Express,14
MOV-07789,12002,4,COR-086,PRYJ,KGP,17:00,18:35,2026-09-26,Passenger Express,32
MOV-07790,12301,6,COR-075,CSMT,BE,15:00,15:50,2026-09-14,Passenger Express,22
MOV-07791,58901,4,COR-086,PRYJ,PUNE,07:00,07:20,2026-09-20,Passenger Express,21
MOV-07792,22436,4,COR-054,NDLS,PUNE,00:30,01:05,2026-09-29,Suburban Local,11
MOV-07793,12002,4,COR-031,LKO,KGP,16:15,17:35,2026-09-09,Freight Heavy,33
MOV-07794,12301,8,COR-006,SBC,DDU,05:00,06:20,2026-09-27,Special Freight,17
MOV-07795,58901,3,COR-035,SBC,KZJ,04:30,04:50,2026-09-27,Freight Heavy,5
MOV-07796,12626,2,COR-097,CSMT,PUNE,03:30,03:05,2026-09-16,Suburban Local,24
MOV-07797,54321,6,COR-024,SC,MYS,22:00,22:50,2026-09-23,Passenger Express,2
MOV-07798,12301,7,COR-028,SBC,CNB,07:15,07:05,2026-09-10,Suburban Local,29
MOV-07799,58901,4,COR-054,NDLS,BZA,02:00,02:20,2026-09-17,Passenger Express,5
MOV-07800,12002,4,COR-006,PRYJ,CNB,21:15,22:50,2026-09-24,Special Freight,17
MOV-07801,12626,3,COR-010,PRYJ,KZJ,18:00,19:20,2026-09-18,Special Freight,22
MOV-07802,54321,6,COR-074,HWH,MYS,20:15,21:35,2026-09-22,Freight Heavy,8
MOV-07803,12002,1,COR-055,HWH,DDU,04:15,04:50,2026-09-24,Freight Heavy,21
MOV-07804,12626,2,COR-097,SBC,PUNE,04:15,05:05,2026-09-29,Special Freight,30
MOV-07805,12626,2,COR-013,CSMT,BE,16:00,16:50,2026-09-13,Suburban Local,6
MOV-07806,12002,2,COR-014,CSMT,MYS,03:30,03:05,2026-09-17,Special Freight,28
MOV-07807,12301,3,COR-006,HWH,MYS,00:15,01:05,2026-09-21,Passenger Express,32
MOV-07808,58901,1,COR-017,PRYJ,CNB,18:30,18:20,2026-09-16,Special Freight,18
MOV-07809,12626,7,COR-028,MAS,MYS,00:30,00:05,2026-09-17,Passenger Express,33
MOV-07810,12951,3,COR-085,SBC,PUNE,10:30,10:50,2026-09-10,Freight Heavy,31
MOV-07811,58901,1,COR-069,LKO,DDU,01:30,01:20,2026-09-11,Freight Heavy,18
MOV-07812,12002,4,COR-020,PRYJ,KZJ,00:00,00:20,2026-09-16,Passenger Express,26
MOV-07813,54321,4,COR-067,PRYJ,BE,07:30,08:20,2026-09-29,Passenger Express,14
MOV-07814,12301,4,COR-049,MAS,KGP,02:00,03:20,2026-09-19,Special Freight,8
MOV-07815,12301,8,COR-094,SBC,KGP,21:30,22:50,2026-09-20,Passenger Express,7
MOV-07816,12002,6,COR-055,MAS,BZA,02:15,03:05,2026-09-24,Special Freight,5
MOV-07817,12301,4,COR-001,MAS,KZJ,03:15,03:50,2026-09-12,Freight Heavy,7
MOV-07818,58901,4,COR-061,PRYJ,CNB,04:00,05:35,2026-09-14,Special Freight,30
MOV-07819,12951,4,COR-045,SBC,DDU,15:45,15:05,2026-09-25,Freight Heavy,15
MOV-07820,12626,8,COR-077,SBC,BZA,13:15,13:50,2026-09-25,Suburban Local,31
MOV-07821,12301,5,COR-059,MAS,MYS,22:30,22:05,2026-09-25,Passenger Express,9
MOV-07822,12301,3,COR-006,SC,MYS,00:30,01:05,2026-09-19,Passenger Express,19
MOV-07823,58901,2,COR-032,PRYJ,PUNE,20:00,21:20,2026-09-12,Passenger Express,5
MOV-07824,58901,5,COR-051,SC,DDU,03:45,04:20,2026-09-13,Freight Heavy,5
MOV-07825,54321,3,COR-059,CSMT,PUNE,14:45,15:35,2026-09-11,Passenger Express,18
MOV-07826,12002,6,COR-013,PRYJ,MYS,03:15,03:35,2026-09-14,Special Freight,2
MOV-07827,12951,6,COR-086,SC,PUNE,02:45,03:35,2026-09-23,Special Freight,21
MOV-07828,54321,2,COR-048,CSMT,DDU,12:30,12:50,2026-09-23,Suburban Local,26
MOV-07829,12002,3,COR-050,HWH,DDU,15:15,15:35,2026-09-25,Special Freight,31
MOV-07830,12301,4,COR-040,CSMT,KZJ,10:30,10:50,2026-09-14,Passenger Express,30
MOV-07831,12951,4,COR-032,SBC,DDU,14:30,15:50,2026-09-09,Special Freight,20
MOV-07832,12951,8,COR-031,NDLS,KGP,08:00,09:50,2026-09-09,Special Freight,15
MOV-07833,12301,8,COR-069,LKO,KGP,21:00,21:20,2026-09-28,Freight Heavy,6
MOV-07834,12951,6,COR-067,LKO,KZJ,21:00,21:50,2026-09-11,Suburban Local,33
MOV-07835,22436,4,COR-084,MAS,CNB,17:30,17:05,2026-09-25,Passenger Express,13
MOV-07836,58901,1,COR-058,SBC,KZJ,02:15,03:50,2026-09-09,Freight Heavy,15
MOV-07837,12002,5,COR-050,NDLS,KGP,01:00,01:20,2026-09-12,Passenger Express,21
MOV-07838,12002,4,COR-090,SBC,PUNE,17:15,17:05,2026-09-27,Suburban Local,16
MOV-07839,12951,6,COR-032,NDLS,CNB,12:45,12:05,2026-09-24,Special Freight,30
MOV-07840,12626,8,COR-019,PRYJ,CNB,08:15,08:35,2026-09-21,Special Freight,14
MOV-07841,22436,6,COR-063,MAS,BZA,18:45,19:35,2026-09-18,Freight Heavy,34
MOV-07842,22436,2,COR-039,NDLS,BE,18:15,18:05,2026-09-25,Passenger Express,12
MOV-07843,12626,2,COR-058,SC,DDU,22:00,23:20,2026-09-19,Passenger Express,21
MOV-07844,12951,7,COR-068,SC,PUNE,14:15,15:05,2026-09-24,Freight Heavy,4
MOV-07845,12002,1,COR-076,MAS,KZJ,11:30,12:50,2026-09-09,Suburban Local,32
MOV-07846,22436,1,COR-059,LKO,PUNE,17:00,18:50,2026-09-09,Passenger Express,8
MOV-07847,12301,2,COR-095,HWH,BE,05:15,06:50,2026-09-15,Suburban Local,20
MOV-07848,12951,1,COR-045,SBC,DDU,15:15,15:05,2026-09-15,Special Freight,15
MOV-07849,54321,6,COR-033,SBC,BE,11:00,11:20,2026-09-23,Passenger Express,7
MOV-07850,22436,2,COR-041,SC,MYS,09:30,10:05,2026-09-12,Special Freight,11
MOV-07851,54321,8,COR-007,HWH,PUNE,12:00,13:20,2026-09-14,Special Freight,3
MOV-07852,54321,7,COR-029,CSMT,KGP,19:15,20:35,2026-09-12,Special Freight,15
MOV-07853,12301,3,COR-070,PRYJ,BZA,06:45,06:05,2026-09-11,Special Freight,19
MOV-07854,54321,6,COR-052,SC,KZJ,16:15,17:35,2026-09-15,Special Freight,31
MOV-07855,54321,5,COR-056,LKO,KGP,20:00,21:20,2026-09-18,Special Freight,28
MOV-07856,22436,6,COR-037,NDLS,BZA,01:15,01:05,2026-09-20,Freight Heavy,31
MOV-07857,54321,5,COR-040,NDLS,BE,07:30,07:05,2026-09-28,Freight Heavy,6
MOV-07858,54321,8,COR-080,HWH,DDU,13:30,14:05,2026-09-13,Suburban Local,10
MOV-07859,12301,5,COR-002,HWH,BZA,12:00,13:50,2026-09-12,Passenger Express,12
MOV-07860,58901,3,COR-019,LKO,BZA,11:30,11:50,2026-09-11,Suburban Local,28
MOV-07861,12951,3,COR-024,MAS,BZA,22:15,22:35,2026-09-20,Special Freight,35
MOV-07862,58901,8,COR-063,LKO,PUNE,01:30,01:05,2026-09-27,Suburban Local,7
MOV-07863,12002,3,COR-068,MAS,BZA,16:45,17:20,2026-09-10,Special Freight,12
MOV-07864,22436,4,COR-080,SC,CNB,00:00,00:20,2026-09-23,Freight Heavy,15
MOV-07865,58901,5,COR-053,HWH,MYS,14:15,15:35,2026-09-16,Special Freight,17
MOV-07866,12626,3,COR-082,LKO,KGP,07:45,08:05,2026-09-11,Freight Heavy,35
MOV-07867,12951,8,COR-060,CSMT,KZJ,18:00,18:35,2026-09-19,Passenger Express,26
MOV-07868,58901,4,COR-057,SBC,CNB,12:00,13:20,2026-09-21,Suburban Local,6
MOV-07869,22436,8,COR-032,CSMT,CNB,00:00,01:35,2026-09-22,Freight Heavy,5
MOV-07870,12002,7,COR-068,SBC,MYS,13:45,13:05,2026-09-16,Passenger Express,13
MOV-07871,58901,7,COR-043,HWH,KZJ,13:30,13:05,2026-09-18,Passenger Express,34
MOV-07872,54321,5,COR-040,MAS,CNB,18:15,18:50,2026-09-25,Suburban Local,9
MOV-07873,12301,1,COR-016,SBC,MYS,02:00,03:20,2026-09-23,Passenger Express,6
MOV-07874,12002,5,COR-081,NDLS,MYS,09:00,10:50,2026-09-21,Special Freight,28
MOV-07875,22436,2,COR-058,LKO,MYS,01:45,01:35,2026-09-21,Passenger Express,33
MOV-07876,12301,2,COR-096,CSMT,PUNE,10:15,10:05,2026-09-15,Special Freight,4
MOV-07877,58901,3,COR-027,HWH,CNB,20:45,20:05,2026-09-29,Special Freight,26
MOV-07878,22436,4,COR-023,PRYJ,DDU,03:30,04:50,2026-09-29,Freight Heavy,33
MOV-07879,12002,1,COR-043,LKO,PUNE,00:00,01:20,2026-09-15,Freight Heavy,34
MOV-07880,12951,7,COR-021,CSMT,KGP,14:45,15:20,2026-09-13,Special Freight,12
MOV-07881,54321,4,COR-092,MAS,PUNE,02:45,02:35,2026-09-16,Special Freight,14
MOV-07882,22436,8,COR-048,LKO,BE,16:15,16:35,2026-09-13,Special Freight,2
