block_window_id,corridor_id,block_date,window_start,window_end,available_duration_min,availability_status,source
COA-00640,COR-024,2026-09-25,03:00,05:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00641,COR-095,2026-09-28,16:00,18:00,120,Blocked for Track Machine,COA System Feed
COA-00642,COR-080,2026-09-24,13:00,15:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00643,COR-052,2026-09-27,11:00,13:00,120,Blocked for Track Machine,COA System Feed
COA-00644,COR-062,2026-09-27,04:00,06:00,120,Blocked for Track Machine,Division Manual Entry
COA-00645,COR-060,2026-09-14,16:00,18:00,120,Reserved,AI Predicted Margin
COA-00646,COR-059,2026-09-28,15:00,17:00,120,Occupied by Freight,AI Predicted Margin
COA-00647,COR-090,2026-09-13,02:00,06:00,240,Available,COA System Feed
COA-00648,COR-096,2026-09-12,17:00,21:00,240,Available,COA System Feed
COA-00649,COR-026,2026-09-14,19:00,22:00,180,Occupied by Freight,AI Predicted Margin
COA-00650,COR-028,2026-09-15,19:00,22:00,180,Reserved,COA System Feed
COA-00651,COR-098,2026-09-13,01:00,05:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00652,COR-013,2026-09-29,18:00,20:00,120,Occupied by Freight,AI Predicted Margin
COA-00653,COR-046,2026-09-22,04:00,08:00,240,Occupied by Freight,Division Manual Entry
COA-00654,COR-054,2026-09-14,04:00,08:00,240,Blocked for Track Machine,COA System Feed
COA-00655,COR-070,2026-09-29,14:00,16:00,120,Available,Division Manual Entry
COA-00656,COR-092,2026-09-29,04:00,06:00,120,Occupied by Freight,COA System Feed
COA-00657,COR-052,2026-09-15,10:00,13:00,180,Occupied by Freight,COA System Feed
COA-00658,COR-011,2026-09-27,05:00,09:00,240,Reserved,Division Manual Entry
COA-00659,COR-025,2026-09-26,05:00,08:00,180,Occupied by Freight,AI Predicted Margin
COA-00660,COR-100,2026-09-13,18:00,22:00,240,Blocked for Track Machine,COA System Feed
COA-00661,COR-035,2026-09-10,01:00,05:00,240,Occupied by Freight,Division Manual Entry
COA-00662,COR-064,2026-09-12,09:00,12:00,180,Blocked for Track Machine,Division Manual Entry
COA-00663,COR-076,2026-09-18,10:00,14:00,240,Available,AI Predicted Margin
COA-00664,COR-032,2026-09-17,02:00,05:00,180,Occupied by Freight,AI Predicted Margin
COA-00665,COR-058,2026-09-28,01:00,04:00,180,Reserved,AI Predicted Margin
COA-00666,COR-042,2026-09-10,06:00,09:00,180,Blocked for Track Machine,Division Manual Entry
COA-00667,COR-024,2026-09-14,09:00,12:00,180,Reserved,Division Manual Entry
COA-00668,COR-030,2026-09-11,10:00,12:00,120,Available,COA System Feed
COA-00669,COR-080,2026-09-12,14:00,16:00,120,Occupied by Freight,AI Predicted Margin
COA-00670,COR-036,2026-09-13,08:00,11:00,180,Occupied by Freight,AI Predicted Margin
COA-00671,COR-062,2026-09-13,06:00,08:00,120,Blocked for Track Machine,COA System Feed
COA-00672,COR-018,2026-09-23,03:00,05:00,120,Available,COA System Feed
COA-00673,COR-003,2026-09-25,20:00,22:00,120,Occupied by Freight,COA System Feed
COA-00674,COR-049,2026-09-25,06:00,08:00,120,Reserved,COA System Feed
COA-00675,COR-070,2026-09-25,10:00,12:00,120,Reserved,Division Manual Entry
COA-00676,COR-055,2026-09-25,03:00,05:00,120,Available,AI Predicted Margin
COA-00677,COR-060,2026-09-24,07:00,09:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00678,COR-065,2026-09-28,05:00,08:00,180,Available,AI Predicted Margin
COA-00679,COR-100,2026-09-16,13:00,17:00,240,Reserved,AI Predicted Margin
COA-00680,COR-077,2026-09-23,19:00,23:00,240,Occupied by Freight,Division Manual Entry
COA-00681,COR-007,2026-09-24,08:00,12:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00682,COR-018,2026-09-21,15:00,17:00,120,Reserved,Division Manual Entry
COA-00683,COR-096,2026-09-17,18:00,21:00,180,Blocked for Track Machine,Division Manual Entry
COA-00684,COR-020,2026-09-20,11:00,13:00,120,Available,AI Predicted Margin
COA-00685,COR-042,2026-09-22,18:00,21:00,180,Reserved,AI Predicted Margin
COA-00686,COR-071,2026-09-13,00:00,04:00,240,Reserved,COA System Feed
COA-00687,COR-100,2026-09-14,14:00,17:00,180,Available,COA System Feed
COA-00688,COR-091,2026-09-14,19:00,22:00,180,Occupied by Freight,COA System Feed
COA-00689,COR-017,2026-09-09,00:00,03:00,180,Reserved,Division Manual Entry
COA-00690,COR-010,2026-09-17,00:00,02:00,120,Occupied by Freight,COA System Feed
COA-00691,COR-069,2026-09-11,06:00,08:00,120,Blocked for Track Machine,COA System Feed
COA-00692,COR-013,2026-09-11,03:00,05:00,120,Occupied by Freight,Division Manual Entry
COA-00693,COR-099,2026-09-10,08:00,10:00,120,Blocked for Track Machine,COA System Feed
COA-00694,COR-084,2026-09-14,11:00,15:00,240,Reserved,Division Manual Entry
COA-00695,COR-010,2026-09-18,03:00,05:00,120,Reserved,AI Predicted Margin
COA-00696,COR-017,2026-09-25,11:00,13:00,120,Occupied by Freight,Division Manual Entry
COA-00697,COR-004,2026-09-15,10:00,12:00,120,Blocked for Track Machine,Division Manual Entry
COA-00698,COR-023,2026-09-29,08:00,10:00,120,Available,Division Manual Entry
COA-00699,COR-079,2026-09-21,09:00,11:00,120,Reserved,AI Predicted Margin
COA-00700,COR-069,2026-09-20,08:00,10:00,120,Occupied by Freight,COA System Feed
COA-00701,COR-081,2026-09-21,05:00,09:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00702,COR-084,2026-09-10,08:00,10:00,120,Available,AI Predicted Margin
COA-00703,COR-098,2026-09-15,19:00,22:00,180,Available,COA System Feed
COA-00704,COR-038,2026-09-18,19:00,23:00,240,Occupied by Freight,Division Manual Entry
COA-00705,COR-013,2026-09-15,18:00,22:00,240,Blocked for Track Machine,COA System Feed
COA-00706,COR-080,2026-09-14,00:00,03:00,180,Occupied by Freight,COA System Feed
COA-00707,COR-019,2026-09-22,12:00,16:00,240,Occupied by Freight,COA System Feed
COA-00708,COR-037,2026-09-15,12:00,15:00,180,Reserved,Division Manual Entry
COA-00709,COR-060,2026-09-27,02:00,06:00,240,Reserved,Division Manual Entry
COA-00710,COR-087,2026-09-29,10:00,14:00,240,Occupied by Freight,Division Manual Entry
COA-00711,COR-041,2026-09-27,18:00,21:00,180,Reserved,AI Predicted Margin
COA-00712,COR-070,2026-09-10,17:00,19:00,120,Reserved,COA System Feed
COA-00713,COR-054,2026-09-16,05:00,07:00,120,Occupied by Freight,AI Predicted Margin
COA-00714,COR-071,2026-09-18,11:00,14:00,180,Reserved,AI Predicted Margin
COA-00715,COR-082,2026-09-23,10:00,14:00,240,Reserved,Division Manual Entry
COA-00716,COR-042,2026-09-24,05:00,08:00,180,Occupied by Freight,AI Predicted Margin
COA-00717,COR-066,2026-09-25,03:00,05:00,120,Reserved,Division Manual Entry
COA-00718,COR-034,2026-09-11,07:00,11:00,240,Blocked for Track Machine,Division Manual Entry
COA-00719,COR-044,2026-09-16,07:00,09:00,120,Occupied by Freight,COA System Feed
COA-00720,COR-013,2026-09-15,13:00,16:00,180,Available,Division Manual Entry
COA-00721,COR-087,2026-09-17,00:00,02:00,120,Blocked for Track Machine,Division Manual Entry
COA-00722,COR-058,2026-09-29,15:00,19:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00723,COR-067,2026-09-28,13:00,17:00,240,Available,COA System Feed
COA-00724,COR-016,2026-09-14,06:00,10:00,240,Occupied by Freight,COA System Feed
COA-00725,COR-035,2026-09-12,01:00,05:00,240,Available,Division Manual Entry
COA-00726,COR-093,2026-09-26,05:00,07:00,120,Available,AI Predicted Margin
COA-00727,COR-091,2026-09-20,04:00,08:00,240,Blocked for Track Machine,COA System Feed
COA-00728,COR-010,2026-09-18,04:00,07:00,180,Occupied by Freight,COA System Feed
COA-00729,COR-013,2026-09-10,15:00,18:00,180,Available,AI Predicted Margin
COA-00730,COR-006,2026-09-24,15:00,18:00,180,Reserved,AI Predicted Margin
COA-00731,COR-031,2026-09-23,04:00,06:00,120,Available,AI Predicted Margin
COA-00732,COR-097,2026-09-28,13:00,17:00,240,Available,Division Manual Entry
COA-00733,COR-013,2026-09-27,11:00,13:00,120,Reserved,AI Predicted Margin
COA-00734,COR-027,2026-09-18,12:00,14:00,120,Available,Division Manual Entry
COA-00735,COR-005,2026-09-11,02:00,04:00,120,Blocked for Track Machine,Division Manual Entry
COA-00736,COR-092,2026-09-26,16:00,20:00,240,Reserved,AI Predicted Margin
COA-00737,COR-066,2026-09-28,19:00,21:00,120,Occupied by Freight,AI Predicted Margin
COA-00738,COR-004,2026-09-23,09:00,13:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00739,COR-072,2026-09-21,18:00,21:00,180,Reserved,AI Predicted Margin
COA-00740,COR-060,2026-09-10,10:00,12:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00741,COR-098,2026-09-15,10:00,14:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00742,COR-048,2026-09-19,04:00,06:00,120,Blocked for Track Machine,COA System Feed
COA-00743,COR-048,2026-09-19,12:00,14:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00744,COR-002,2026-09-10,18:00,20:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00745,COR-034,2026-09-25,07:00,10:00,180,Reserved,COA System Feed
COA-00746,COR-017,2026-09-23,11:00,14:00,180,Available,Division Manual Entry
COA-00747,COR-061,2026-09-14,08:00,10:00,120,Blocked for Track Machine,COA System Feed
COA-00748,COR-043,2026-09-27,20:00,23:00,180,Available,AI Predicted Margin
COA-00749,COR-034,2026-09-16,19:00,22:00,180,Blocked for Track Machine,Division Manual Entry
COA-00750,COR-020,2026-09-22,08:00,10:00,120,Blocked for Track Machine,Division Manual Entry
COA-00751,COR-075,2026-09-25,04:00,08:00,240,Blocked for Track Machine,COA System Feed
COA-00752,COR-087,2026-09-29,01:00,04:00,180,Reserved,AI Predicted Margin
COA-00753,COR-027,2026-09-14,01:00,03:00,120,Reserved,AI Predicted Margin
COA-00754,COR-056,2026-09-19,17:00,19:00,120,Available,AI Predicted Margin
COA-00755,COR-055,2026-09-10,05:00,09:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00756,COR-040,2026-09-13,12:00,14:00,120,Reserved,COA System Feed
COA-00757,COR-016,2026-09-15,09:00,11:00,120,Reserved,Division Manual Entry
COA-00758,COR-076,2026-09-10,00:00,03:00,180,Available,Division Manual Entry
COA-00759,COR-086,2026-09-28,10:00,12:00,120,Blocked for Track Machine,Division Manual Entry
COA-00760,COR-090,2026-09-19,15:00,17:00,120,Available,AI Predicted Margin
COA-00761,COR-064,2026-09-29,19:00,23:00,240,Reserved,Division Manual Entry
COA-00762,COR-082,2026-09-09,07:00,10:00,180,Blocked for Track Machine,Division Manual Entry
COA-00763,COR-027,2026-09-23,00:00,04:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00764,COR-064,2026-09-09,03:00,07:00,240,Blocked for Track Machine,COA System Feed
COA-00765,COR-077,2026-09-29,12:00,14:00,120,Reserved,COA System Feed
COA-00766,COR-017,2026-09-27,13:00,17:00,240,Blocked for Track Machine,Division Manual Entry
COA-00767,COR-073,2026-09-26,10:00,12:00,120,Occupied by Freight,AI Predicted Margin
COA-00768,COR-088,2026-09-25,04:00,06:00,120,Occupied by Freight,Division Manual Entry
COA-00769,COR-004,2026-09-29,04:00,07:00,180,Occupied by Freight,AI Predicted Margin
COA-00770,COR-051,2026-09-13,01:00,05:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00771,COR-004,2026-09-19,19:00,23:00,240,Occupied by Freight,Division Manual Entry
COA-00772,COR-061,2026-09-18,01:00,05:00,240,Blocked for Track Machine,Division Manual Entry
COA-00773,COR-018,2026-09-16,08:00,12:00,240,Available,Division Manual Entry
COA-00774,COR-028,2026-09-21,14:00,16:00,120,Occupied by Freight,COA System Feed
COA-00775,COR-097,2026-09-19,18:00,20:00,120,Reserved,Division Manual Entry
COA-00776,COR-027,2026-09-18,20:00,23:00,180,Occupied by Freight,AI Predicted Margin
COA-00777,COR-044,2026-09-27,12:00,15:00,180,Available,AI Predicted Margin
COA-00778,COR-065,2026-09-15,15:00,19:00,240,Occupied by Freight,Division Manual Entry
COA-00779,COR-093,2026-09-12,16:00,20:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00780,COR-035,2026-09-28,10:00,13:00,180,Available,AI Predicted Margin
COA-00781,COR-003,2026-09-22,20:00,23:00,180,Available,COA System Feed
COA-00782,COR-077,2026-09-17,01:00,05:00,240,Reserved,Division Manual Entry
COA-00783,COR-048,2026-09-28,07:00,11:00,240,Available,COA System Feed
COA-00784,COR-058,2026-09-15,19:00,22:00,180,Occupied by Freight,AI Predicted Margin
COA-00785,COR-045,2026-09-24,00:00,02:00,120,Blocked for Track Machine,Division Manual Entry
COA-00786,COR-080,2026-09-29,15:00,19:00,240,Occupied by Freight,Division Manual Entry
COA-00787,COR-081,2026-09-19,09:00,11:00,120,Available,AI Predicted Margin
COA-00788,COR-089,2026-09-21,08:00,12:00,240,Blocked for Track Machine,Division Manual Entry
COA-00789,COR-062,2026-09-19,04:00,08:00,240,Available,AI Predicted Margin
COA-00790,COR-007,2026-09-11,01:00,05:00,240,Occupied by Freight,AI Predicted Margin
COA-00791,COR-026,2026-09-12,09:00,13:00,240,Blocked for Track Machine,Division Manual Entry
COA-00792,COR-093,2026-09-14,14:00,16:00,120,Occupied by Freight,Division Manual Entry
COA-00793,COR-065,2026-09-19,13:00,16:00,180,Occupied by Freight,Division Manual Entry
COA-00794,COR-081,2026-09-14,13:00,17:00,240,Available,COA System Feed
COA-00795,COR-073,2026-09-15,03:00,07:00,240,Reserved,Division Manual Entry
COA-00796,COR-067,2026-09-22,01:00,05:00,240,Occupied by Freight,COA System Feed
COA-00797,COR-054,2026-09-22,11:00,15:00,240,Available,AI Predicted Margin
COA-00798,COR-015,2026-09-23,19:00,22:00,180,Reserved,AI Predicted Margin
COA-00799,COR-076,2026-09-27,03:00,06:00,180,Blocked for Track Machine,COA System Feed
COA-00800,COR-041,2026-09-14,01:00,03:00,120,Reserved,AI Predicted Margin
COA-00801,COR-062,2026-09-24,04:00,07:00,180,Blocked for Track Machine,Division Manual Entry
COA-00802,COR-029,2026-09-17,09:00,12:00,180,Reserved,COA System Feed
COA-00803,COR-016,2026-09-19,03:00,07:00,240,Occupied by Freight,COA System Feed
COA-00804,COR-041,2026-09-15,03:00,05:00,120,Reserved,Division Manual Entry
COA-00805,COR-007,2026-09-21,13:00,17:00,240,Reserved,AI Predicted Margin
COA-00806,COR-031,2026-09-27,04:00,08:00,240,Reserved,COA System Feed
COA-00807,COR-098,2026-09-12,17:00,20:00,180,Occupied by Freight,AI Predicted Margin
COA-00808,COR-094,2026-09-29,13:00,17:00,240,Available,COA System Feed
COA-00809,COR-093,2026-09-24,07:00,10:00,180,Available,Division Manual Entry
COA-00810,COR-098,2026-09-16,05:00,08:00,180,Occupied by Freight,AI Predicted Margin
COA-00811,COR-089,2026-09-13,13:00,17:00,240,Reserved,AI Predicted Margin
COA-00812,COR-015,2026-09-22,01:00,04:00,180,Occupied by Freight,Division Manual Entry
COA-00813,COR-048,2026-09-17,10:00,12:00,120,Reserved,AI Predicted Margin
COA-00814,COR-032,2026-09-21,20:00,23:00,180,Available,COA System Feed
COA-00815,COR-066,2026-09-27,04:00,06:00,120,Blocked for Track Machine,Division Manual Entry
COA-00816,COR-077,2026-09-11,08:00,10:00,120,Occupied by Freight,COA System Feed
COA-00817,COR-018,2026-09-20,16:00,20:00,240,Occupied by Freight,AI Predicted Margin
COA-00818,COR-016,2026-09-29,10:00,14:00,240,Available,AI Predicted Margin
COA-00819,COR-002,2026-09-09,20:00,23:00,180,Occupied by Freight,Division Manual Entry
COA-00820,COR-067,2026-09-21,05:00,09:00,240,Occupied by Freight,COA System Feed
COA-00821,COR-091,2026-09-23,08:00,12:00,240,Blocked for Track Machine,Division Manual Entry
COA-00822,COR-012,2026-09-28,12:00,16:00,240,Available,AI Predicted Margin
COA-00823,COR-028,2026-09-21,05:00,09:00,240,Reserved,Division Manual Entry
COA-00824,COR-053,2026-09-16,14:00,17:00,180,Reserved,AI Predicted Margin
COA-00825,COR-015,2026-09-10,03:00,07:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00826,COR-046,2026-09-27,17:00,21:00,240,Blocked for Track Machine,Division Manual Entry
COA-00827,COR-016,2026-09-28,08:00,10:00,120,Blocked for Track Machine,COA System Feed
COA-00828,COR-059,2026-09-29,09:00,12:00,180,Occupied by Freight,COA System Feed
COA-00829,COR-099,2026-09-15,02:00,05:00,180,Occupied by Freight,Division Manual Entry
COA-00830,COR-015,2026-09-21,18:00,22:00,240,Reserved,COA System Feed
COA-00831,COR-062,2026-09-12,10:00,13:00,180,Blocked for Track Machine,AI Predicted Margin
COA-00832,COR-017,2026-09-20,19:00,23:00,240,Available,COA System Feed
COA-00833,COR-081,2026-09-27,10:00,14:00,240,Blocked for Track Machine,COA System Feed
COA-00834,COR-043,2026-09-29,09:00,12:00,180,Available,COA System Feed
COA-00835,COR-084,2026-09-29,06:00,10:00,240,Occupied by Freight,COA System Feed
COA-00836,COR-078,2026-09-09,20:00,23:00,180,Reserved,COA System Feed
COA-00837,COR-009,2026-09-11,03:00,05:00,120,Reserved,AI Predicted Margin
COA-00838,COR-009,2026-09-29,16:00,19:00,180,Available,AI Predicted Margin
COA-00839,COR-074,2026-09-15,07:00,09:00,120,Reserved,COA System Feed
COA-00840,COR-045,2026-09-17,11:00,15:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00841,COR-073,2026-09-16,07:00,09:00,120,Available,COA System Feed
COA-00842,COR-089,2026-09-13,03:00,05:00,120,Blocked for Track Machine,Division Manual Entry
COA-00843,COR-067,2026-09-17,04:00,08:00,240,Reserved,Division Manual Entry
COA-00844,COR-071,2026-09-10,00:00,03:00,180,Reserved,AI Predicted Margin
COA-00845,COR-020,2026-09-09,03:00,05:00,120,Reserved,COA System Feed
COA-00846,COR-005,2026-09-20,11:00,13:00,120,Available,Division Manual Entry
COA-00847,COR-003,2026-09-14,06:00,10:00,240,Available,AI Predicted Margin
COA-00848,COR-013,2026-09-15,02:00,05:00,180,Available,Division Manual Entry
COA-00849,COR-030,2026-09-09,16:00,18:00,120,Blocked for Track Machine,Division Manual Entry
COA-00850,COR-039,2026-09-20,15:00,18:00,180,Reserved,Division Manual Entry
COA-00851,COR-061,2026-09-25,06:00,09:00,180,Reserved,COA System Feed
COA-00852,COR-089,2026-09-18,06:00,09:00,180,Blocked for Track Machine,AI Predicted Margin
COA-00853,COR-029,2026-09-13,05:00,08:00,180,Available,Division Manual Entry
COA-00854,COR-082,2026-09-26,15:00,18:00,180,Reserved,Division Manual Entry
COA-00855,COR-066,2026-09-26,13:00,16:00,180,Occupied by Freight,Division Manual Entry
COA-00856,COR-086,2026-09-15,05:00,08:00,180,Blocked for Track Machine,COA System Feed
COA-00857,COR-039,2026-09-09,15:00,19:00,240,Reserved,Division Manual Entry
COA-00858,COR-039,2026-09-14,18:00,20:00,120,Blocked for Track Machine,COA System Feed
COA-00859,COR-093,2026-09-26,10:00,12:00,120,Available,AI Predicted Margin
COA-00860,COR-014,2026-09-18,13:00,15:00,120,Available,COA System Feed
COA-00861,COR-092,2026-09-17,00:00,04:00,240,Occupied by Freight,AI Predicted Margin
COA-00862,COR-023,2026-09-09,05:00,07:00,120,Occupied by Freight,AI Predicted Margin
COA-00863,COR-076,2026-09-13,01:00,03:00,120,Available,AI Predicted Margin
COA-00864,COR-082,2026-09-10,06:00,08:00,120,Available,AI Predicted Margin
COA-00865,COR-041,2026-09-26,11:00,13:00,120,Available,COA System Feed
COA-00866,COR-005,2026-09-20,07:00,09:00,120,Available,COA System Feed
COA-00867,COR-019,2026-09-22,17:00,21:00,240,Reserved,AI Predicted Margin
COA-00868,COR-043,2026-09-15,18:00,20:00,120,Available,AI Predicted Margin
COA-00869,COR-049,2026-09-14,11:00,13:00,120,Reserved,Division Manual Entry
COA-00870,COR-045,2026-09-09,17:00,21:00,240,Available,AI Predicted Margin
COA-00871,COR-089,2026-09-16,06:00,08:00,120,Reserved,COA System Feed
COA-00872,COR-071,2026-09-12,15:00,17:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00873,COR-044,2026-09-18,06:00,09:00,180,Blocked for Track Machine,COA System Feed
COA-00874,COR-003,2026-09-20,05:00,07:00,120,Available,COA System Feed
COA-00875,COR-001,2026-09-15,02:00,05:00,180,Reserved,COA System Feed
COA-00876,COR-043,2026-09-28,14:00,18:00,240,Occupied by Freight,Division Manual Entry
COA-00877,COR-052,2026-09-23,03:00,07:00,240,Blocked for Track Machine,Division Manual Entry
COA-00878,COR-049,2026-09-13,17:00,20:00,180,Blocked for Track Machine,COA System Feed
COA-00879,COR-056,2026-09-25,13:00,15:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00880,COR-076,2026-09-29,03:00,06:00,180,Occupied by Freight,COA System Feed
COA-00881,COR-099,2026-09-12,07:00,10:00,180,Reserved,COA System Feed
COA-00882,COR-097,2026-09-22,12:00,16:00,240,Reserved,Division Manual Entry
COA-00883,COR-069,2026-09-10,11:00,14:00,180,Occupied by Freight,COA System Feed
COA-00884,COR-079,2026-09-24,03:00,06:00,180,Blocked for Track Machine,AI Predicted Margin
COA-00885,COR-063,2026-09-23,05:00,08:00,180,Available,Division Manual Entry
COA-00886,COR-099,2026-09-14,12:00,15:00,180,Occupied by Freight,Division Manual Entry
COA-00887,COR-096,2026-09-15,19:00,23:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00888,COR-009,2026-09-25,05:00,07:00,120,Available,Division Manual Entry
COA-00889,COR-026,2026-09-14,04:00,06:00,120,Reserved,Division Manual Entry
COA-00890,COR-068,2026-09-21,04:00,06:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00891,COR-077,2026-09-16,04:00,08:00,240,Occupied by Freight,COA System Feed
COA-00892,COR-059,2026-09-09,04:00,08:00,240,Reserved,Division Manual Entry
COA-00893,COR-037,2026-09-12,05:00,08:00,180,Available,Division Manual Entry
COA-00894,COR-096,2026-09-23,17:00,20:00,180,Occupied by Freight,AI Predicted Margin
COA-00895,COR-037,2026-09-12,11:00,15:00,240,Occupied by Freight,COA System Feed
COA-00896,COR-062,2026-09-16,07:00,11:00,240,Reserved,Division Manual Entry
COA-00897,COR-075,2026-09-11,01:00,05:00,240,Reserved,AI Predicted Margin
COA-00898,COR-060,2026-09-24,04:00,08:00,240,Reserved,AI Predicted Margin
COA-00899,COR-018,2026-09-14,13:00,16:00,180,Occupied by Freight,AI Predicted Margin
COA-00900,COR-037,2026-09-18,18:00,22:00,240,Occupied by Freight,Division Manual Entry
COA-00901,COR-033,2026-09-12,08:00,11:00,180,Blocked for Track Machine,COA System Feed
COA-00902,COR-081,2026-09-15,15:00,17:00,120,Available,COA System Feed
COA-00903,COR-001,2026-09-16,03:00,05:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00904,COR-063,2026-09-29,12:00,16:00,240,Reserved,COA System Feed
COA-00905,COR-074,2026-09-16,01:00,03:00,120,Available,Division Manual Entry
COA-00906,COR-072,2026-09-16,18:00,21:00,180,Reserved,COA System Feed
COA-00907,COR-093,2026-09-15,10:00,12:00,120,Occupied by Freight,AI Predicted Margin
COA-00908,COR-094,2026-09-24,10:00,13:00,180,Reserved,COA System Feed
COA-00909,COR-016,2026-09-15,12:00,15:00,180,Occupied by Freight,Division Manual Entry
COA-00910,COR-068,2026-09-26,03:00,06:00,180,Occupied by Freight,COA System Feed
COA-00911,COR-041,2026-09-22,19:00,23:00,240,Occupied by Freight,AI Predicted Margin
COA-00912,COR-017,2026-09-13,08:00,10:00,120,Available,COA System Feed
COA-00913,COR-019,2026-09-18,02:00,04:00,120,Available,AI Predicted Margin
COA-00914,COR-045,2026-09-17,00:00,03:00,180,Available,COA System Feed
COA-00915,COR-048,2026-09-12,04:00,07:00,180,Occupied by Freight,AI Predicted Margin
COA-00916,COR-074,2026-09-11,09:00,11:00,120,Reserved,COA System Feed
COA-00917,COR-093,2026-09-23,11:00,15:00,240,Available,AI Predicted Margin
COA-00918,COR-081,2026-09-21,19:00,22:00,180,Blocked for Track Machine,AI Predicted Margin
COA-00919,COR-078,2026-09-29,16:00,20:00,240,Available,AI Predicted Margin
COA-00920,COR-047,2026-09-24,01:00,03:00,120,Occupied by Freight,COA System Feed
COA-00921,COR-098,2026-09-26,11:00,15:00,240,Available,Division Manual Entry
COA-00922,COR-028,2026-09-13,08:00,12:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00923,COR-074,2026-09-10,02:00,05:00,180,Available,COA System Feed
COA-00924,COR-081,2026-09-23,12:00,16:00,240,Occupied by Freight,AI Predicted Margin
COA-00925,COR-002,2026-09-14,00:00,04:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00926,COR-015,2026-09-21,04:00,08:00,240,Reserved,COA System Feed
COA-00927,COR-097,2026-09-19,12:00,14:00,120,Reserved,AI Predicted Margin
COA-00928,COR-001,2026-09-11,04:00,08:00,240,Blocked for Track Machine,COA System Feed
COA-00929,COR-035,2026-09-15,11:00,15:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00930,COR-008,2026-09-22,14:00,17:00,180,Available,Division Manual Entry
COA-00931,COR-039,2026-09-25,14:00,16:00,120,Blocked for Track Machine,Division Manual Entry
COA-00932,COR-013,2026-09-10,11:00,15:00,240,Reserved,AI Predicted Margin
COA-00933,COR-045,2026-09-13,04:00,06:00,120,Available,Division Manual Entry
COA-00934,COR-022,2026-09-19,01:00,03:00,120,Reserved,Division Manual Entry
COA-00935,COR-031,2026-09-29,12:00,15:00,180,Occupied by Freight,COA System Feed
COA-00936,COR-014,2026-09-14,05:00,09:00,240,Available,COA System Feed
COA-00937,COR-047,2026-09-09,17:00,19:00,120,Blocked for Track Machine,COA System Feed
COA-00938,COR-099,2026-09-15,13:00,16:00,180,Blocked for Track Machine,COA System Feed
COA-00939,COR-089,2026-09-28,05:00,09:00,240,Available,COA System Feed
COA-00940,COR-001,2026-09-09,17:00,19:00,120,Blocked for Track Machine,COA System Feed
COA-00941,COR-075,2026-09-28,02:00,05:00,180,Reserved,COA System Feed
COA-00942,COR-067,2026-09-26,13:00,17:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00943,COR-057,2026-09-09,05:00,09:00,240,Reserved,AI Predicted Margin
COA-00944,COR-090,2026-09-09,04:00,07:00,180,Reserved,AI Predicted Margin
COA-00945,COR-005,2026-09-16,00:00,02:00,120,Occupied by Freight,Division Manual Entry
COA-00946,COR-017,2026-09-19,19:00,23:00,240,Available,Division Manual Entry
COA-00947,COR-035,2026-09-25,16:00,19:00,180,Blocked for Track Machine,COA System Feed
COA-00948,COR-017,2026-09-18,10:00,12:00,120,Occupied by Freight,AI Predicted Margin
COA-00949,COR-068,2026-09-21,14:00,17:00,180,Blocked for Track Machine,Division Manual Entry
COA-00950,COR-027,2026-09-19,19:00,22:00,180,Blocked for Track Machine,AI Predicted Margin
COA-00951,COR-053,2026-09-14,09:00,12:00,180,Reserved,COA System Feed
COA-00952,COR-064,2026-09-13,15:00,17:00,120,Reserved,Division Manual Entry
COA-00953,COR-014,2026-09-29,13:00,17:00,240,Blocked for Track Machine,Division Manual Entry
COA-00954,COR-032,2026-09-10,19:00,22:00,180,Blocked for Track Machine,COA System Feed
COA-00955,COR-042,2026-09-24,12:00,16:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00956,COR-016,2026-09-11,17:00,21:00,240,Occupied by Freight,COA System Feed
COA-00957,COR-078,2026-09-13,13:00,15:00,120,Available,Division Manual Entry
