schedule_id,train_no,train_name,train_type,source_station_code,source_station_name,destination_station_code,destination_station_name,station_sequence,station_code,station_name,arrival_time,departure_time,distance_km,running_days,direction
SCH-11479,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,4,SCST4,Intermediate Stn 4 (SC),22:30,04:00,107.2,Sun,UP
SCH-11480,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,5,SCST5,Intermediate Stn 5 (SC),02:45,21:30,134.1,"Mon, Wed, Fri",UP
SCH-11481,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,6,SCST6,Intermediate Stn 6 (SC),19:15,15:45,160.9,"Mon, Wed, Fri",DN
SCH-11482,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,7,SCST7,Intermediate Stn 7 (SC),15:00,21:00,187.7,Daily,UP
SCH-11483,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,8,SCST8,Intermediate Stn 8 (SC),02:15,08:45,214.5,"Mon, Wed, Fri",DN
SCH-11484,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,9,SCST9,Intermediate Stn 9 (SC),18:30,20:30,241.3,"Tue, Thu, Sat",UP
SCH-11485,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,1,PRST1,Intermediate Stn 1 (PRYJ),17:30,18:15,43.4,Daily,UP
SCH-11486,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,2,PRST2,Intermediate Stn 2 (PRYJ),21:15,13:30,86.9,"Mon, Wed, Fri",DN
SCH-11487,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,3,PRST3,Intermediate Stn 3 (PRYJ),21:30,01:15,130.3,"Mon, Wed, Fri",DN
SCH-11488,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,4,PRST4,Intermediate Stn 4 (PRYJ),04:30,12:30,173.8,Daily,UP
SCH-11489,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,5,PRST5,Intermediate Stn 5 (PRYJ),09:15,22:15,217.2,Sun,DN
SCH-11490,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,6,PRST6,Intermediate Stn 6 (PRYJ),15:45,16:00,260.7,"Mon, Wed, Fri",UP
SCH-11491,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,7,PRST7,Intermediate Stn 7 (PRYJ),22:45,05:45,304.1,"Tue, Thu, Sat",DN
SCH-11492,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,8,PRST8,Intermediate Stn 8 (PRYJ),12:00,00:15,347.6,"Mon, Wed, Fri",UP
SCH-11493,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,9,PRST9,Intermediate Stn 9 (PRYJ),00:30,18:15,391.0,Sun,UP
SCH-11494,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,1,LKST1,Intermediate Stn 1 (LKO),07:15,16:15,14.5,Sun,DN
SCH-11495,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,2,LKST2,Intermediate Stn 2 (LKO),23:00,04:30,28.9,Sun,UP
SCH-11496,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,3,LKST3,Intermediate Stn 3 (LKO),19:30,12:15,43.4,Sun,DN
SCH-11497,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,4,LKST4,Intermediate Stn 4 (LKO),05:30,15:30,57.9,"Mon, Wed, Fri",UP
SCH-11498,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,5,LKST5,Intermediate Stn 5 (LKO),21:45,11:45,72.3,"Mon, Wed, Fri",DN
SCH-11499,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,6,LKST6,Intermediate Stn 6 (LKO),07:45,02:00,86.8,Sun,DN
SCH-11500,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,7,LKST7,Intermediate Stn 7 (LKO),10:30,00:15,101.3,Daily,UP
SCH-11501,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,8,LKST8,Intermediate Stn 8 (LKO),11:00,01:00,115.7,"Tue, Thu, Sat",DN
SCH-11502,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,9,LKST9,Intermediate Stn 9 (LKO),05:00,16:45,130.2,Sun,UP
SCH-11503,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,1,ADST1,Intermediate Stn 1 (ADI),01:45,16:30,17.6,"Tue, Thu, Sat",UP
SCH-11504,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,2,ADST2,Intermediate Stn 2 (ADI),17:00,09:30,35.2,Daily,DN
SCH-11505,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,3,ADST3,Intermediate Stn 3 (ADI),05:15,23:15,52.8,"Tue, Thu, Sat",UP
SCH-11506,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,4,ADST4,Intermediate Stn 4 (ADI),06:45,18:00,70.4,"Tue, Thu, Sat",UP
SCH-11507,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,5,ADST5,Intermediate Stn 5 (ADI),23:00,05:15,87.9,"Tue, Thu, Sat",UP
SCH-11508,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,6,ADST6,Intermediate Stn 6 (ADI),12:30,02:15,105.5,Daily,DN
SCH-11509,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,7,ADST7,Intermediate Stn 7 (ADI),04:30,23:30,123.1,"Mon, Wed, Fri",DN
SCH-11510,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,8,ADST8,Intermediate Stn 8 (ADI),10:45,03:45,140.7,Sun,DN
SCH-11511,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,9,ADST9,Intermediate Stn 9 (ADI),23:30,02:00,158.3,Daily,UP
SCH-11512,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,1,NGST1,Intermediate Stn 1 (NGP),00:00,03:45,43.2,"Tue, Thu, Sat",DN
SCH-11513,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,2,NGST2,Intermediate Stn 2 (NGP),14:15,15:15,86.4,"Mon, Wed, Fri",DN
SCH-11514,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,3,NGST3,Intermediate Stn 3 (NGP),21:15,09:15,129.6,"Mon, Wed, Fri",UP
SCH-11515,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,4,NGST4,Intermediate Stn 4 (NGP),00:15,10:00,172.8,"Mon, Wed, Fri",UP
SCH-11516,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,5,NGST5,Intermediate Stn 5 (NGP),14:00,01:15,216.1,"Mon, Wed, Fri",UP
SCH-11517,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,6,NGST6,Intermediate Stn 6 (NGP),07:30,20:30,259.3,Daily,DN
SCH-11518,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,7,NGST7,Intermediate Stn 7 (NGP),06:15,21:15,302.5,Sun,DN
SCH-11519,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,8,NGST8,Intermediate Stn 8 (NGP),23:00,15:15,345.7,Daily,UP
SCH-11520,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,9,NGST9,Intermediate Stn 9 (NGP),15:30,22:00,388.9,"Mon, Wed, Fri",UP
SCH-11521,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,1,NDST1,Intermediate Stn 1 (NDLS),11:45,22:45,41.0,"Mon, Wed, Fri",UP
SCH-11522,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,2,NDST2,Intermediate Stn 2 (NDLS),00:45,19:30,82.0,"Tue, Thu, Sat",DN
SCH-11523,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,3,NDST3,Intermediate Stn 3 (NDLS),06:30,13:45,123.0,"Mon, Wed, Fri",UP
SCH-11524,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,4,NDST4,Intermediate Stn 4 (NDLS),11:15,03:45,164.0,Daily,UP
SCH-11525,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,5,NDST5,Intermediate Stn 5 (NDLS),05:30,21:15,205.1,Daily,UP
SCH-11526,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,6,NDST6,Intermediate Stn 6 (NDLS),06:15,06:00,246.1,Daily,UP
SCH-11527,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,7,NDST7,Intermediate Stn 7 (NDLS),08:00,09:45,287.1,"Mon, Wed, Fri",DN
SCH-11528,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,8,NDST8,Intermediate Stn 8 (NDLS),01:00,06:30,328.1,Sun,DN
SCH-11529,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,9,NDST9,Intermediate Stn 9 (NDLS),12:00,13:30,369.1,"Tue, Thu, Sat",DN
SCH-11530,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,1,HWST1,Intermediate Stn 1 (HWH),10:00,03:45,34.4,"Tue, Thu, Sat",DN
SCH-11531,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,2,HWST2,Intermediate Stn 2 (HWH),05:15,16:30,68.9,Daily,UP
SCH-11532,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,3,HWST3,Intermediate Stn 3 (HWH),00:45,07:15,103.3,"Mon, Wed, Fri",DN
SCH-11533,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,4,HWST4,Intermediate Stn 4 (HWH),04:30,15:00,137.7,Daily,DN
SCH-11534,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,5,HWST5,Intermediate Stn 5 (HWH),16:15,01:45,172.2,"Tue, Thu, Sat",DN
SCH-11535,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,6,HWST6,Intermediate Stn 6 (HWH),18:45,00:00,206.6,Sun,UP
SCH-11536,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,7,HWST7,Intermediate Stn 7 (HWH),09:45,21:45,241.0,Sun,UP
SCH-11537,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,8,HWST8,Intermediate Stn 8 (HWH),18:15,07:00,275.5,Daily,UP
SCH-11538,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,9,HWST9,Intermediate Stn 9 (HWH),19:00,01:15,309.9,"Tue, Thu, Sat",DN
SCH-11539,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,1,CSST1,Intermediate Stn 1 (CSMT),00:15,08:45,28.0,"Tue, Thu, Sat",DN
SCH-11540,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,2,CSST2,Intermediate Stn 2 (CSMT),01:00,17:00,56.0,"Mon, Wed, Fri",UP
SCH-11541,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,3,CSST3,Intermediate Stn 3 (CSMT),03:30,05:30,84.0,Daily,DN
SCH-11542,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,4,CSST4,Intermediate Stn 4 (CSMT),06:15,13:15,112.0,"Tue, Thu, Sat",UP
SCH-11543,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,5,CSST5,Intermediate Stn 5 (CSMT),18:30,14:30,140.1,"Mon, Wed, Fri",UP
SCH-11544,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,6,CSST6,Intermediate Stn 6 (CSMT),20:45,19:00,168.1,"Tue, Thu, Sat",UP
SCH-11545,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,7,CSST7,Intermediate Stn 7 (CSMT),21:30,19:30,196.1,"Tue, Thu, Sat",UP
SCH-11546,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,8,CSST8,Intermediate Stn 8 (CSMT),17:30,23:30,224.1,Sun,DN
SCH-11547,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,9,CSST9,Intermediate Stn 9 (CSMT),02:30,20:30,252.1,Daily,DN
SCH-11548,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,1,MAST1,Intermediate Stn 1 (MAS),17:15,19:00,13.3,Sun,DN
SCH-11549,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,2,MAST2,Intermediate Stn 2 (MAS),21:45,19:15,26.7,"Mon, Wed, Fri",DN
SCH-11550,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,3,MAST3,Intermediate Stn 3 (MAS),21:00,00:45,40.0,"Mon, Wed, Fri",DN
SCH-11551,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,4,MAST4,Intermediate Stn 4 (MAS),11:15,10:15,53.3,"Tue, Thu, Sat",UP
SCH-11552,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,5,MAST5,Intermediate Stn 5 (MAS),11:15,15:30,66.7,"Tue, Thu, Sat",UP
SCH-11553,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,6,MAST6,Intermediate Stn 6 (MAS),19:15,07:00,80.0,Daily,UP
SCH-11554,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,7,MAST7,Intermediate Stn 7 (MAS),12:00,06:00,93.3,Daily,UP
SCH-11555,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,8,MAST8,Intermediate Stn 8 (MAS),20:15,22:30,106.7,"Mon, Wed, Fri",UP
SCH-11556,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,9,MAST9,Intermediate Stn 9 (MAS),10:00,19:45,120.0,Sun,UP
SCH-11557,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,1,SBST1,Intermediate Stn 1 (SBC),14:15,22:30,12.0,"Mon, Wed, Fri",DN
SCH-11558,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,2,SBST2,Intermediate Stn 2 (SBC),12:15,00:45,24.0,Daily,DN
SCH-11559,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,3,SBST3,Intermediate Stn 3 (SBC),05:30,15:00,36.0,"Tue, Thu, Sat",DN
SCH-11560,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,4,SBST4,Intermediate Stn 4 (SBC),16:00,00:45,48.0,Daily,UP
SCH-11561,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,5,SBST5,Intermediate Stn 5 (SBC),14:45,04:15,60.1,"Mon, Wed, Fri",DN
SCH-11562,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,6,SBST6,Intermediate Stn 6 (SBC),12:30,19:45,72.1,"Tue, Thu, Sat",DN
SCH-11563,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,7,SBST7,Intermediate Stn 7 (SBC),11:15,09:30,84.1,"Mon, Wed, Fri",DN
SCH-11564,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,8,SBST8,Intermediate Stn 8 (SBC),14:15,18:15,96.1,Daily,UP
SCH-11565,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,9,SBST9,Intermediate Stn 9 (SBC),00:00,21:45,108.1,Sun,DN
SCH-11566,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,1,SCST1,Intermediate Stn 1 (SC),01:45,13:30,41.6,"Mon, Wed, Fri",UP
SCH-11567,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,2,SCST2,Intermediate Stn 2 (SC),04:45,01:00,83.2,Daily,DN
SCH-11568,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,3,SCST3,Intermediate Stn 3 (SC),08:00,21:15,124.9,Sun,DN
SCH-11569,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,4,SCST4,Intermediate Stn 4 (SC),18:15,10:30,166.5,"Mon, Wed, Fri",UP
SCH-11570,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,5,SCST5,Intermediate Stn 5 (SC),00:15,22:00,208.1,"Mon, Wed, Fri",DN
SCH-11571,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,6,SCST6,Intermediate Stn 6 (SC),18:45,09:45,249.7,Sun,UP
SCH-11572,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,7,SCST7,Intermediate Stn 7 (SC),01:45,10:45,291.4,"Mon, Wed, Fri",DN
SCH-11573,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,8,SCST8,Intermediate Stn 8 (SC),09:30,03:00,333.0,Sun,UP
SCH-11574,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,9,SCST9,Intermediate Stn 9 (SC),09:45,04:00,374.6,Daily,UP
SCH-11575,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,1,PRST1,Intermediate Stn 1 (PRYJ),20:00,03:00,11.7,Daily,DN
SCH-11576,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,2,PRST2,Intermediate Stn 2 (PRYJ),08:15,17:00,23.4,Daily,UP
SCH-11577,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,3,PRST3,Intermediate Stn 3 (PRYJ),17:15,21:00,35.2,"Mon, Wed, Fri",DN
SCH-11578,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,4,PRST4,Intermediate Stn 4 (PRYJ),11:30,07:15,46.9,"Tue, Thu, Sat",UP
SCH-11579,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,5,PRST5,Intermediate Stn 5 (PRYJ),18:15,21:45,58.6,Daily,DN
SCH-11580,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,6,PRST6,Intermediate Stn 6 (PRYJ),03:45,17:00,70.3,"Tue, Thu, Sat",DN
SCH-11581,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,7,PRST7,Intermediate Stn 7 (PRYJ),16:15,20:30,82.1,Daily,UP
SCH-11582,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,8,PRST8,Intermediate Stn 8 (PRYJ),01:00,02:30,93.8,"Mon, Wed, Fri",UP
SCH-11583,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,9,PRST9,Intermediate Stn 9 (PRYJ),23:15,11:30,105.5,Daily,DN
SCH-11584,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,1,LKST1,Intermediate Stn 1 (LKO),20:45,18:30,26.7,"Tue, Thu, Sat",UP
SCH-11585,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,2,LKST2,Intermediate Stn 2 (LKO),00:30,08:00,53.4,"Tue, Thu, Sat",UP
SCH-11586,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,3,LKST3,Intermediate Stn 3 (LKO),03:15,05:15,80.1,Daily,UP
SCH-11587,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,4,LKST4,Intermediate Stn 4 (LKO),15:15,12:45,106.8,Sun,DN
SCH-11588,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,5,LKST5,Intermediate Stn 5 (LKO),11:15,22:30,133.6,"Mon, Wed, Fri",UP
SCH-11589,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,6,LKST6,Intermediate Stn 6 (LKO),09:45,05:00,160.3,Sun,UP
SCH-11590,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,7,LKST7,Intermediate Stn 7 (LKO),16:30,09:15,187.0,"Tue, Thu, Sat",DN
SCH-11591,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,8,LKST8,Intermediate Stn 8 (LKO),02:45,11:00,213.7,Daily,DN
SCH-11592,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,9,LKST9,Intermediate Stn 9 (LKO),11:00,15:45,240.4,"Mon, Wed, Fri",UP
SCH-11593,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,1,ADST1,Intermediate Stn 1 (ADI),21:45,10:15,34.2,"Tue, Thu, Sat",UP
SCH-11594,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,2,ADST2,Intermediate Stn 2 (ADI),00:00,06:15,68.4,"Tue, Thu, Sat",UP
SCH-11595,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,3,ADST3,Intermediate Stn 3 (ADI),11:00,02:00,102.6,"Mon, Wed, Fri",DN
SCH-11596,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,4,ADST4,Intermediate Stn 4 (ADI),01:30,02:15,136.8,Daily,DN
SCH-11597,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,5,ADST5,Intermediate Stn 5 (ADI),06:30,23:30,171.1,Daily,UP
SCH-11598,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,6,ADST6,Intermediate Stn 6 (ADI),22:00,08:15,205.3,Sun,UP
SCH-11599,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,7,ADST7,Intermediate Stn 7 (ADI),06:00,21:45,239.5,"Tue, Thu, Sat",DN
SCH-11600,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,8,ADST8,Intermediate Stn 8 (ADI),07:30,16:45,273.7,Daily,DN
SCH-11601,12951,Mumbai Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,9,ADST9,Intermediate Stn 9 (ADI),09:00,20:30,307.9,"Tue, Thu, Sat",DN
SCH-11602,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,1,NGST1,Intermediate Stn 1 (NGP),22:30,00:00,22.1,"Tue, Thu, Sat",DN
SCH-11603,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,2,NGST2,Intermediate Stn 2 (NGP),17:00,09:45,44.3,"Mon, Wed, Fri",UP
SCH-11604,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,3,NGST3,Intermediate Stn 3 (NGP),16:45,02:45,66.4,Sun,UP
SCH-11605,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,4,NGST4,Intermediate Stn 4 (NGP),20:45,08:30,88.6,"Mon, Wed, Fri",UP
SCH-11606,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,5,NGST5,Intermediate Stn 5 (NGP),09:45,23:15,110.7,"Tue, Thu, Sat",UP
SCH-11607,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,6,NGST6,Intermediate Stn 6 (NGP),17:15,04:30,132.9,"Mon, Wed, Fri",UP
SCH-11608,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,7,NGST7,Intermediate Stn 7 (NGP),00:15,21:30,155.0,Daily,UP
SCH-11609,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,8,NGST8,Intermediate Stn 8 (NGP),07:15,18:15,177.2,"Mon, Wed, Fri",UP
SCH-11610,22436,Vande Bharat Express,Vande Bharat,NGP,Nagpur Jn,BPQ,Balharshah,9,NGST9,Intermediate Stn 9 (NGP),19:00,21:45,199.3,Sun,DN
SCH-11611,12002,Bhopal Shatabdi Express,Shatabdi,NDLS,New Delhi,CNB,Kanpur Central,1,NDST1,Intermediate Stn 1 (NDLS),17:45,02:15,32.3,"Mon, Wed, Fri",UP
SCH-11612,12002,Bhopal Shatabdi Express,Shatabdi,NDLS,New Delhi,CNB,Kanpur Central,2,NDST2,Intermediate Stn 2 (NDLS),20:45,07:45,64.6,"Mon, Wed, Fri",UP
